"ID"	"MN"	"H"	"C"	"O"	"N"	"S"	"P"	"Na"	"ME"	"Scores"	"NBP"	"Peptide"	"KEGG"
"1210"	"220.045729"	"9"	"7"	"7"	"1"	"0"	"0"	"1"	"243.0351654"	"-1.04295952"	"0"	"No Peptide Found"	"Non metabolites found"
"1214"	"220.082114"	"13"	"8"	"6"	"1"	"0"	"0"	"1"	"243.0714724"	"-0.05815647"	"0"	"No Peptide Found"	"Non metabolites found"
"882"	"220.084793"	"12"	"11"	"3"	"2"	"0"	"0"	"0"	"221.092178"	"0.558502782"	"0"	"No Peptide Found"	"C00643 , C01017 , C09985 , C19716"
"884"	"220.182715"	"24"	"15"	"1"	"0"	"0"	"0"	"0"	"221.1900925"	"0.56891564"	"0"	"No Peptide Found"	"C03461 , C09719 , C09720 , C14550 , C14693 , C16908 , C16945 , C16974 , C17462 , C17915 , C17953 , C17955 , C19676 , C19711 , C19938 , C20229 , C20307 , C20325"
"887"	"221.021876"	"7"	"4"	"4"	"5"	"1"	"0"	"0"	"222.029345"	"0.435095655"	"0"	"No Peptide Found"	"Non metabolites found"
"889"	"221.068809"	"11"	"11"	"4"	"1"	"0"	"0"	"0"	"222.0762073"	"0.161938882"	"0"	"No Peptide Found"	"C05657"
"1224"	"221.077363"	"12"	"7"	"6"	"2"	"0"	"0"	"1"	"244.0667644"	"-0.140731368"	"0"	"No Peptide Found"	"Non metabolites found"
"891"	"221.089939"	"15"	"8"	"6"	"1"	"0"	"0"	"0"	"222.0973511"	"0.364013588"	"0"	"No Peptide Found"	"C00140 , C00645 , C01132 , C02711 , C03136 , C03878 , C05021 , C20328 , C21036 , C21039 , C21049 , C21052 , C21061"
"894"	"221.969444"	"8"	"2"	"8"	"0"	"0"	"2"	"0"	"222.97708"	"0.435095655"	"0"	"No Peptide Found"	"Non metabolites found"
"1246"	"222.061379"	"11"	"7"	"7"	"1"	"0"	"0"	"1"	"245.050758"	"-0.589931057"	"0"	"No Peptide Found"	"Non metabolites found"
"1248"	"222.062246"	"15"	"8"	"2"	"1"	"2"	"0"	"1"	"245.0516527"	"0.048926968"	"0"	"No Peptide Found"	"Non metabolites found"
"1249"	"222.062715"	"7"	"8"	"3"	"5"	"0"	"0"	"1"	"245.0520633"	"0.29313811"	"0"	"No Peptide Found"	"Non metabolites found"
"1252"	"222.080005"	"15"	"8"	"4"	"1"	"1"	"0"	"1"	"245.069082"	"0.574143325"	"0"	"No Peptide Found"	"Non metabolites found"
"1256"	"222.097764"	"15"	"8"	"6"	"1"	"0"	"0"	"1"	"245.0871353"	"1.465499635"	"0"	"No Peptide Found"	"Non metabolites found"
"900"	"222.100443"	"14"	"11"	"3"	"2"	"0"	"0"	"0"	"223.1078375"	"1.157729544"	"1"	"G1F1"	"C20843"
"902"	"222.173213"	"22"	"13"	"1"	"2"	"0"	"0"	"0"	"223.1806304"	"0.397499188"	"0"	"No Peptide Found"	"C19110 , C19111"
"905"	"223.024576"	"10"	"6"	"6"	"1"	"0"	"1"	"0"	"224.032085"	"-0.177360094"	"0"	"No Peptide Found"	"Non metabolites found"
"1273"	"223.075254"	"14"	"7"	"4"	"2"	"1"	"0"	"1"	"246.0643038"	"-1.599126612"	"0"	"No Peptide Found"	"Non metabolites found"
"1276"	"223.093013"	"14"	"7"	"6"	"2"	"0"	"0"	"1"	"246.0824447"	"-0.28031046"	"0"	"No Peptide Found"	"Non metabolites found"
"906"	"223.105589"	"17"	"8"	"6"	"1"	"0"	"0"	"0"	"224.1129518"	"1.057530278"	"0"	"No Peptide Found"	"Non metabolites found"
"910"	"223.948709"	"6"	"1"	"9"	"0"	"0"	"2"	"0"	"224.9563578"	"-0.972506549"	"0"	"No Peptide Found"	"Non metabolites found"
"1286"	"224.014642"	"10"	"6"	"4"	"1"	"1"	"1"	"1"	"247.004005"	"-0.022521185"	"0"	"No Peptide Found"	"Non metabolites found"
"912"	"224.044977"	"13"	"7"	"6"	"0"	"0"	"1"	"0"	"225.0524627"	"-0.004864738"	"0"	"No Peptide Found"	"C18688"
"1291"	"224.05927"	"13"	"7"	"5"	"1"	"1"	"0"	"1"	"247.0483342"	"-0.620400524"	"0"	"No Peptide Found"	"Non metabolites found"
"1304"	"224.077029"	"13"	"7"	"7"	"1"	"0"	"0"	"1"	"247.0664422"	"-0.234876609"	"0"	"No Peptide Found"	"Non metabolites found"
"1305"	"224.077896"	"17"	"8"	"2"	"1"	"2"	"0"	"1"	"247.06713"	"0.549222056"	"0"	"No Peptide Found"	"Non metabolites found"
"913"	"224.089605"	"16"	"8"	"7"	"0"	"0"	"0"	"0"	"225.0969882"	"0.273529503"	"0"	"No Peptide Found"	"Non metabolites found"
"1313"	"224.113414"	"17"	"8"	"6"	"1"	"0"	"0"	"1"	"247.1028198"	"1.687362881"	"0"	"No Peptide Found"	"Non metabolites found"
"914"	"224.141245"	"20"	"13"	"3"	"0"	"0"	"0"	"0"	"225.1486718"	"-0.262166856"	"0"	"No Peptide Found"	"C01760 , C04166 , C11512 , C16318"
"916"	"225.040226"	"12"	"6"	"6"	"1"	"0"	"1"	"0"	"226.0477262"	"-1.15966948"	"0"	"No Peptide Found"	"Non metabolites found"
"1326"	"225.062381"	"8"	"8"	"4"	"4"	"0"	"0"	"1"	"248.051745"	"-0.157124511"	"0"	"No Peptide Found"	"Non metabolites found"
"918"	"225.076611"	"16"	"7"	"5"	"1"	"0"	"1"	"0"	"226.084095"	"-0.119054836"	"0"	"No Peptide Found"	"Non metabolites found"
"1333"	"225.108663"	"16"	"7"	"6"	"2"	"0"	"0"	"1"	"248.0980675"	"-1.979492206"	"0"	"No Peptide Found"	"Non metabolites found"
"919"	"225.147727"	"19"	"11"	"2"	"3"	"0"	"0"	"0"	"226.1551419"	"0.584506403"	"0"	"No Peptide Found"	"Non metabolites found"
"923"	"225.925064"	"6"	"5"	"2"	"0"	"4"	"0"	"0"	"226.93227"	"-0.371186966"	"0"	"No Peptide Found"	"Non metabolites found"
"931"	"225.987857"	"7"	"5"	"8"	"0"	"0"	"1"	"0"	"226.9953962"	"-0.364013588"	"0"	"No Peptide Found"	"Non metabolites found"
"2222"	"225.987857"	"5"	"5"	"8"	"0"	"0"	"1"	"2"	"270.9590963"	"-0.179759713"	"0"	"No Peptide Found"	"Non metabolites found"
"932"	"226.024242"	"11"	"6"	"7"	"0"	"0"	"1"	"0"	"227.0317427"	"-0.704080848"	"0"	"No Peptide Found"	"Non metabolites found"
"1364"	"226.05379"	"11"	"10"	"3"	"1"	"1"	"0"	"1"	"249.0433474"	"-0.132347948"	"0"	"No Peptide Found"	"Non metabolites found"
"934"	"226.060627"	"15"	"7"	"6"	"0"	"0"	"1"	"0"	"227.06815"	"-0.236422278"	"0"	"No Peptide Found"	"Non metabolites found"
"1375"	"226.061001"	"11"	"4"	"4"	"5"	"1"	"0"	"1"	"249.0502389"	"0.405337744"	"0"	"No Peptide Found"	"Non metabolites found"
"1381"	"226.07492"	"15"	"7"	"5"	"1"	"1"	"0"	"1"	"249.0640007"	"-0.227280701"	"0"	"No Peptide Found"	"Non metabolites found"
"935"	"226.081621"	"14"	"15"	"0"	"0"	"1"	"0"	"0"	"227.0891083"	"-0.454580935"	"0"	"No Peptide Found"	"Non metabolites found"
"1386"	"226.092679"	"15"	"7"	"7"	"1"	"0"	"0"	"1"	"249.082052"	"0.689652934"	"0"	"No Peptide Found"	"Non metabolites found"
"1387"	"226.093546"	"19"	"8"	"2"	"1"	"2"	"0"	"1"	"249.0829089"	"0.000761302"	"0"	"No Peptide Found"	"Non metabolites found"
"936"	"226.095358"	"14"	"10"	"4"	"2"	"0"	"0"	"0"	"227.10278"	"0.304085466"	"0"	"No Peptide Found"	"C00931"
"1392"	"226.111305"	"19"	"8"	"4"	"1"	"1"	"0"	"1"	"249.100335"	"0.961732902"	"0"	"No Peptide Found"	"Non metabolites found"
"937"	"226.156895"	"22"	"13"	"3"	"0"	"0"	"0"	"0"	"227.1643357"	"-0.097020801"	"0"	"No Peptide Found"	"Non metabolites found"
"939"	"226.168128"	"22"	"12"	"2"	"2"	"0"	"0"	"0"	"227.1755244"	"1.176953301"	"0"	"No Peptide Found"	"C04277 , C20514"
"945"	"226.998361"	"6"	"8"	"5"	"1"	"0"	"1"	"0"	"228.0058557"	"-2.041849826"	"0"	"No Peptide Found"	"Non metabolites found"
"946"	"227.019491"	"10"	"5"	"7"	"1"	"0"	"1"	"0"	"228.0269775"	"0.216789795"	"0"	"No Peptide Found"	"C03287 , C03734 , C05765"
"1407"	"227.055565"	"10"	"10"	"6"	"0"	"0"	"0"	"1"	"250.0450808"	"0.199626323"	"0"	"No Peptide Found"	"Non metabolites found"
"947"	"227.055876"	"14"	"6"	"6"	"1"	"0"	"1"	"0"	"228.0634114"	"0.625630201"	"0"	"No Peptide Found"	"Non metabolites found"
"1412"	"227.058936"	"14"	"7"	"6"	"0"	"1"	"0"	"1"	"250.0480534"	"0.359535911"	"0"	"No Peptide Found"	"Non metabolites found"
"1417"	"227.070169"	"14"	"6"	"5"	"2"	"1"	"0"	"1"	"250.05952"	"-1.182108074"	"0"	"No Peptide Found"	"Non metabolites found"
"948"	"227.07687"	"13"	"14"	"0"	"1"	"1"	"0"	"0"	"228.0843844"	"-0.727526255"	"0"	"No Peptide Found"	"Non metabolites found"
"949"	"227.090607"	"13"	"9"	"4"	"3"	"0"	"0"	"0"	"228.0981"	"0.374521921"	"0"	"No Peptide Found"	"C00881"
"950"	"227.126992"	"17"	"10"	"3"	"3"	"0"	"0"	"0"	"228.1343804"	"1.079557373"	"0"	"No Peptide Found"	"Non metabolites found"
"951"	"227.152144"	"21"	"12"	"3"	"1"	"0"	"0"	"0"	"228.1595667"	"0.233244242"	"0"	"No Peptide Found"	"C21199"
"952"	"227.163377"	"21"	"11"	"2"	"3"	"0"	"0"	"0"	"228.1708207"	"1.076059319"	"0"	"No Peptide Found"	"Non metabolites found"
"968"	"227.994858"	"12"	"6"	"3"	"0"	"3"	"0"	"0"	"229.0021317"	"-0.18564389"	"0"	"No Peptide Found"	"Non metabolites found"
"2306"	"228.003507"	"7"	"5"	"8"	"0"	"0"	"1"	"2"	"272.9747384"	"-0.123646824"	"0"	"No Peptide Found"	"Non metabolites found"
"970"	"228.024501"	"8"	"13"	"2"	"0"	"1"	"0"	"0"	"229.0319926"	"-0.508924442"	"0"	"No Peptide Found"	"Non metabolites found"
"971"	"228.039892"	"13"	"6"	"7"	"0"	"0"	"1"	"0"	"229.0474389"	"-0.753781631"	"0"	"No Peptide Found"	"C01107 , C18911 , C20847"
"1441"	"228.054185"	"13"	"6"	"6"	"1"	"1"	"0"	"1"	"251.043242"	"-0.022228829"	"0"	"No Peptide Found"	"Non metabolites found"
"973"	"228.060886"	"12"	"14"	"1"	"0"	"1"	"0"	"0"	"229.0684107"	"0.047932063"	"0"	"No Peptide Found"	"Non metabolites found"
"1446"	"228.063701"	"14"	"6"	"6"	"1"	"0"	"1"	"1"	"251.0529013"	"0.440502415"	"0"	"No Peptide Found"	"Non metabolites found"
"974"	"228.066761"	"16"	"7"	"6"	"0"	"1"	"0"	"0"	"229.07394"	"-0.227421302"	"0"	"No Peptide Found"	"Non metabolites found"
"975"	"228.078645"	"12"	"14"	"3"	"0"	"0"	"0"	"0"	"229.086008"	"-1.793850138"	"0"	"No Peptide Found"	"C03582 , C09312 , C09314 , C09317 , C09925 , C14285 , C14393 , C15196 , C19538"
"1449"	"228.09057"	"17"	"7"	"5"	"1"	"1"	"0"	"1"	"251.0796611"	"0.539844793"	"0"	"No Peptide Found"	"Non metabolites found"
"980"	"228.111008"	"16"	"10"	"4"	"2"	"0"	"0"	"0"	"229.1184171"	"1.010809403"	"0"	"No Peptide Found"	"C13733"
"983"	"228.147393"	"20"	"11"	"3"	"2"	"0"	"0"	"0"	"229.1548178"	"0.877845086"	"1"	"P1L1"	"Non metabolites found"
"1469"	"229.049434"	"12"	"5"	"6"	"2"	"1"	"0"	"1"	"252.0387333"	"0.144763425"	"0"	"No Peptide Found"	"Non metabolites found"
"1471"	"229.061318"	"8"	"12"	"3"	"2"	"0"	"0"	"1"	"252.0507442"	"0.18259727"	"0"	"No Peptide Found"	"Non metabolites found"
"1476"	"229.093681"	"12"	"8"	"4"	"4"	"0"	"0"	"1"	"252.0829906"	"1.025313027"	"0"	"No Peptide Found"	"Non metabolites found"
"990"	"229.095024"	"15"	"10"	"5"	"1"	"0"	"0"	"0"	"230.1024378"	"-0.03050708"	"0"	"No Peptide Found"	"Non metabolites found"
"991"	"229.106257"	"15"	"9"	"4"	"3"	"0"	"0"	"0"	"230.1137093"	"0.695726918"	"1"	"G2P1"	"Non metabolites found"
"993"	"229.131409"	"19"	"11"	"4"	"1"	"0"	"0"	"0"	"230.138838"	"0.051312158"	"0"	"No Peptide Found"	"Non metabolites found"
"1483"	"229.961953"	"5"	"3"	"7"	"1"	"0"	"2"	"1"	"252.9512449"	"0.224959524"	"0"	"No Peptide Found"	"Non metabolites found"
"1001"	"229.981985"	"6"	"7"	"3"	"2"	"2"	"0"	"0"	"230.9890904"	"-0.471741596"	"0"	"No Peptide Found"	"Non metabolites found"
"1002"	"229.981985"	"6"	"7"	"3"	"2"	"2"	"0"	"0"	"230.989604"	"0.174633941"	"0"	"No Peptide Found"	"Non metabolites found"
"1003"	"229.982772"	"7"	"4"	"9"	"0"	"0"	"1"	"0"	"230.9902929"	"-1.083996379"	"0"	"No Peptide Found"	"Non metabolites found"
"1004"	"229.983639"	"11"	"5"	"4"	"0"	"2"	"1"	"0"	"230.9910177"	"-0.094897755"	"0"	"No Peptide Found"	"Non metabolites found"
"1491"	"229.997065"	"7"	"4"	"8"	"1"	"1"	"0"	"1"	"252.9863722"	"-0.80678648"	"0"	"No Peptide Found"	"Non metabolites found"
"1006"	"230.010508"	"14"	"6"	"3"	"0"	"3"	"0"	"0"	"231.0177831"	"-0.781654336"	"0"	"No Peptide Found"	"Non metabolites found"
"1007"	"230.01837"	"10"	"8"	"2"	"2"	"2"	"0"	"0"	"231.026025"	"-0.501102607"	"0"	"No Peptide Found"	"Non metabolites found"
"1008"	"230.019157"	"11"	"5"	"8"	"0"	"0"	"1"	"0"	"231.0266624"	"-1.421992708"	"0"	"No Peptide Found"	"C00117 , C00199 , C00231 , C00620 , C01101 , C01112 , C03291 , C03736 , C03737 , C03906 , C06238 , C06239 , C06441 , C06814"
"1012"	"230.028267"	"14"	"6"	"5"	"0"	"2"	"0"	"0"	"231.0356564"	"0.073449796"	"0"	"No Peptide Found"	"Non metabolites found"
"1013"	"230.040151"	"10"	"13"	"2"	"0"	"1"	"0"	"0"	"231.0476512"	"-0.489141835"	"0"	"No Peptide Found"	"Non metabolites found"
"1014"	"230.055542"	"15"	"6"	"7"	"0"	"0"	"1"	"0"	"231.0630767"	"-1.211736512"	"0"	"No Peptide Found"	"Non metabolites found"
"1019"	"230.076536"	"14"	"14"	"1"	"0"	"1"	"0"	"0"	"231.0840616"	"-1.16887191"	"0"	"No Peptide Found"	"Non metabolites found"
"1021"	"230.090273"	"14"	"9"	"5"	"2"	"0"	"0"	"0"	"231.0976591"	"0.806859656"	"1"	"P1D1"	"C20921"
"1023"	"230.105528"	"14"	"13"	"2"	"2"	"0"	"0"	"0"	"231.11295"	"0.512764251"	"0"	"No Peptide Found"	"Non metabolites found"
"1024"	"230.108899"	"18"	"10"	"2"	"2"	"1"	"0"	"0"	"231.1163194"	"1.225278591"	"0"	"No Peptide Found"	"Non metabolites found"
"1503"	"230.114082"	"15"	"9"	"4"	"3"	"0"	"0"	"1"	"253.103523"	"0.52309403"	"0"	"No Peptide Found"	"Non metabolites found"
"1025"	"230.115425"	"18"	"11"	"5"	"0"	"0"	"0"	"0"	"231.122814"	"-0.938206513"	"0"	"No Peptide Found"	"Non metabolites found"
"1029"	"230.126658"	"18"	"10"	"4"	"2"	"0"	"0"	"0"	"231.1340938"	"0.384807621"	"0"	"No Peptide Found"	"Non metabolites found"
"1031"	"230.127994"	"14"	"11"	"0"	"6"	"0"	"0"	"0"	"231.13527"	"0.349614576"	"0"	"No Peptide Found"	"Non metabolites found"
"1032"	"230.163043"	"22"	"11"	"3"	"2"	"0"	"0"	"0"	"231.17045"	"1.136819325"	"1"	"V1L1"	"Non metabolites found"
"1036"	"231.031378"	"9"	"7"	"4"	"3"	"1"	"0"	"0"	"232.0384528"	"-0.111442183"	"0"	"No Peptide Found"	"Non metabolites found"
"1520"	"231.061713"	"10"	"8"	"6"	"2"	"0"	"0"	"1"	"254.0511329"	"0.450718218"	"0"	"No Peptide Found"	"Non metabolites found"
"1042"	"231.110674"	"17"	"10"	"5"	"1"	"0"	"0"	"0"	"232.1181103"	"-1.009385919"	"0"	"No Peptide Found"	"Non metabolites found"
"1043"	"231.121907"	"17"	"9"	"4"	"3"	"0"	"0"	"0"	"232.1292978"	"0.681473756"	"2"	"G2V1;A3"	"Non metabolites found"
"1046"	"231.183444"	"25"	"12"	"3"	"1"	"0"	"0"	"0"	"232.1908471"	"0.083137626"	"0"	"No Peptide Found"	"Non metabolites found"
"1532"	"231.977603"	"7"	"3"	"7"	"1"	"0"	"2"	"1"	"254.966908"	"0.097284138"	"0"	"No Peptide Found"	"Non metabolites found"
"1051"	"231.997635"	"8"	"7"	"3"	"2"	"2"	"0"	"0"	"233.00474"	"0.032985918"	"0"	"No Peptide Found"	"Non metabolites found"
"1052"	"231.997635"	"8"	"7"	"3"	"2"	"2"	"0"	"0"	"233.0052455"	"0.191220172"	"0"	"No Peptide Found"	"Non metabolites found"
"1054"	"231.999289"	"13"	"5"	"4"	"0"	"2"	"1"	"0"	"233.0066604"	"0.098875409"	"0"	"No Peptide Found"	"Non metabolites found"
"1057"	"232.019416"	"8"	"12"	"3"	"0"	"1"	"0"	"0"	"233.0269256"	"-0.365216018"	"0"	"No Peptide Found"	"Non metabolites found"
"1059"	"232.034807"	"13"	"5"	"8"	"0"	"0"	"1"	"0"	"233.0423578"	"-1.391676118"	"0"	"No Peptide Found"	"C01068 , C02895 , C03509 , C19674"
"1063"	"232.040546"	"12"	"9"	"5"	"0"	"1"	"0"	"0"	"233.0479531"	"0.612343061"	"0"	"No Peptide Found"	"Non metabolites found"
"1064"	"232.041413"	"16"	"10"	"0"	"0"	"3"	"0"	"0"	"233.0487064"	"-0.074940714"	"0"	"No Peptide Found"	"Non metabolites found"
"1065"	"232.041882"	"8"	"10"	"1"	"4"	"1"	"0"	"0"	"233.049045"	"0.457682985"	"0"	"No Peptide Found"	"Non metabolites found"
"1071"	"232.04604"	"13"	"4"	"7"	"2"	"0"	"1"	"0"	"233.053304"	"0.323886881"	"0"	"No Peptide Found"	"Non metabolites found"
"1077"	"232.055801"	"12"	"13"	"2"	"0"	"1"	"0"	"0"	"233.0633331"	"-0.949449366"	"0"	"No Peptide Found"	"Non metabolites found"
"1546"	"232.082114"	"13"	"9"	"6"	"1"	"0"	"0"	"1"	"255.0715189"	"0.198488334"	"0"	"No Peptide Found"	"Non metabolites found"
"1081"	"232.088164"	"16"	"9"	"3"	"2"	"1"	"0"	"0"	"233.0955817"	"1.796408257"	"0"	"No Peptide Found"	"Non metabolites found"
"1082"	"232.105923"	"16"	"9"	"5"	"2"	"0"	"0"	"0"	"233.1133646"	"0.672479561"	"1"	"V1D1"	"C01410 , C03415 , C04390 , C15767 , C21015"
"1083"	"232.121178"	"16"	"13"	"2"	"2"	"0"	"0"	"0"	"233.1285884"	"-1.992187877"	"0"	"No Peptide Found"	"C01598 , C07617"
"1084"	"232.142308"	"20"	"10"	"4"	"2"	"0"	"0"	"0"	"233.1497077"	"0.574149492"	"1"	"T1L1"	"C13811"
"1085"	"232.14633"	"20"	"15"	"2"	"0"	"0"	"0"	"0"	"233.1537233"	"-0.029994322"	"0"	"No Peptide Found"	"C09289 , C09382 , C09383 , C09384 , C09408 , C09454 , C09466 , C09484 , C09692 , C09710 , C17488 , C17884 , C17886"
"1086"	"232.157563"	"20"	"14"	"1"	"2"	"0"	"0"	"0"	"233.165006"	"1.699503964"	"0"	"No Peptide Found"	"C10747 , C16575 , C18435"
"1088"	"232.985428"	"9"	"3"	"7"	"1"	"0"	"2"	"0"	"233.993065"	"-0.050043937"	"0"	"No Peptide Found"	"Non metabolites found"
"1093"	"233.045311"	"12"	"8"	"5"	"1"	"0"	"1"	"0"	"234.0527248"	"-0.985095714"	"0"	"No Peptide Found"	"Non metabolites found"
"1094"	"233.047028"	"11"	"7"	"4"	"3"	"1"	"0"	"0"	"234.0541273"	"-0.30944308"	"0"	"No Peptide Found"	"Non metabolites found"
"1095"	"233.047028"	"11"	"7"	"4"	"3"	"1"	"0"	"0"	"234.0546693"	"0.022058496"	"0"	"No Peptide Found"	"Non metabolites found"
"1099"	"233.07218"	"15"	"9"	"4"	"1"	"1"	"0"	"0"	"234.079545"	"-0.012712847"	"0"	"No Peptide Found"	"Non metabolites found"
"1562"	"233.077363"	"12"	"8"	"6"	"2"	"0"	"0"	"1"	"256.066776"	"-0.231945669"	"0"	"No Peptide Found"	"Non metabolites found"
"1100"	"233.089939"	"15"	"9"	"6"	"1"	"0"	"0"	"0"	"234.0973744"	"-0.013251613"	"0"	"No Peptide Found"	"Non metabolites found"
"1101"	"233.126324"	"19"	"10"	"5"	"1"	"0"	"0"	"0"	"234.1337078"	"0.044993328"	"0"	"No Peptide Found"	"Non metabolites found"
"1102"	"233.173942"	"23"	"10"	"3"	"3"	"0"	"0"	"0"	"234.1813517"	"-0.731687772"	"0"	"No Peptide Found"	"Non metabolites found"
"1104"	"233.969444"	"8"	"3"	"8"	"0"	"0"	"2"	"0"	"234.977102"	"0.295361442"	"0"	"No Peptide Found"	"Non metabolites found"
"1578"	"233.993253"	"9"	"3"	"7"	"1"	"0"	"2"	"1"	"256.9825807"	"0.065985749"	"0"	"No Peptide Found"	"Non metabolites found"
"1109"	"234.014072"	"11"	"4"	"9"	"0"	"0"	"1"	"0"	"235.0216271"	"-0.300454858"	"0"	"No Peptide Found"	"Non metabolites found"
"1113"	"234.038906"	"6"	"9"	"4"	"4"	"0"	"0"	"0"	"235.0462671"	"-0.896435095"	"0"	"No Peptide Found"	"Non metabolites found"
"1117"	"234.042277"	"10"	"6"	"4"	"4"	"1"	"0"	"0"	"235.049552"	"-0.074962918"	"0"	"No Peptide Found"	"Non metabolites found"
"1119"	"234.050139"	"6"	"8"	"3"	"6"	"0"	"0"	"0"	"235.0574309"	"-0.547092816"	"0"	"No Peptide Found"	"Non metabolites found"
"1587"	"234.061379"	"11"	"8"	"7"	"1"	"0"	"0"	"1"	"257.0508154"	"-0.033138831"	"0"	"No Peptide Found"	"Non metabolites found"
"1122"	"234.065712"	"15"	"9"	"5"	"0"	"0"	"1"	"0"	"235.0732467"	"0.29313811"	"0"	"No Peptide Found"	"Non metabolites found"
"1593"	"234.097764"	"15"	"9"	"6"	"1"	"0"	"0"	"1"	"257.087203"	"0.36351853"	"0"	"No Peptide Found"	"Non metabolites found"
"1123"	"234.100443"	"14"	"12"	"3"	"2"	"0"	"0"	"0"	"235.1078262"	"0.683383452"	"0"	"No Peptide Found"	"Non metabolites found"
"1125"	"234.136828"	"18"	"13"	"2"	"2"	"0"	"0"	"0"	"235.144332"	"1.048541401"	"0"	"No Peptide Found"	"C11200 , C18326"
"1609"	"235.075254"	"14"	"8"	"4"	"2"	"1"	"0"	"1"	"258.0643342"	"-0.12866868"	"0"	"No Peptide Found"	"Non metabolites found"
"1131"	"235.084459"	"13"	"12"	"4"	"1"	"0"	"0"	"0"	"236.0918641"	"-0.076597331"	"0"	"No Peptide Found"	"Non metabolites found"
"1612"	"235.093013"	"14"	"8"	"6"	"2"	"0"	"0"	"1"	"258.0824474"	"-1.196950577"	"0"	"No Peptide Found"	"Non metabolites found"
"1132"	"235.105589"	"17"	"9"	"6"	"1"	"0"	"0"	"0"	"236.113085"	"0.4060816"	"0"	"No Peptide Found"	"Non metabolites found"
"1133"	"235.118158"	"13"	"9"	"1"	"7"	"0"	"0"	"0"	"236.1259033"	"0.251075268"	"0"	"No Peptide Found"	"Non metabolites found"
"1134"	"235.141974"	"21"	"10"	"5"	"1"	"0"	"0"	"0"	"236.14946"	"0.374521921"	"0"	"No Peptide Found"	"Non metabolites found"
"1135"	"235.948709"	"6"	"2"	"9"	"0"	"0"	"2"	"0"	"236.9563843"	"0.183395879"	"0"	"No Peptide Found"	"Non metabolites found"
"1136"	"235.985094"	"10"	"3"	"8"	"0"	"0"	"2"	"0"	"236.9925964"	"0.591606021"	"0"	"No Peptide Found"	"Non metabolites found"
"1141"	"236.044977"	"13"	"8"	"6"	"0"	"0"	"1"	"0"	"237.0525689"	"-0.496670201"	"0"	"No Peptide Found"	"Non metabolites found"
"1643"	"236.077029"	"13"	"8"	"7"	"1"	"0"	"0"	"1"	"259.0664078"	"0.063360707"	"0"	"No Peptide Found"	"Non metabolites found"
"1144"	"236.079708"	"12"	"11"	"4"	"2"	"0"	"0"	"0"	"237.0871437"	"-0.256457273"	"0"	"No Peptide Found"	"C02700 , C15605 , C19717"
"1145"	"236.083079"	"16"	"8"	"4"	"2"	"1"	"0"	"0"	"237.0904729"	"0.295908294"	"1"	"S1M1"	"Non metabolites found"
"1648"	"236.113414"	"17"	"9"	"6"	"1"	"0"	"0"	"1"	"259.102822"	"-0.210622398"	"0"	"No Peptide Found"	"Non metabolites found"
"1146"	"236.116093"	"16"	"12"	"3"	"2"	"0"	"0"	"0"	"237.123517"	"1.580570254"	"1"	"A1F1"	"C11075 , C11723"
"1147"	"236.127326"	"16"	"11"	"2"	"4"	"0"	"0"	"0"	"237.1347655"	"0.068648139"	"0"	"No Peptide Found"	"Non metabolites found"
"1655"	"236.149799"	"21"	"10"	"5"	"1"	"0"	"0"	"1"	"259.1392223"	"-0.055217047"	"0"	"No Peptide Found"	"Non metabolites found"
"1151"	"237.03071"	"11"	"7"	"6"	"1"	"1"	"0"	"0"	"238.038075"	"1.582539864"	"0"	"No Peptide Found"	"Non metabolites found"
"1153"	"237.040226"	"12"	"7"	"6"	"1"	"0"	"1"	"0"	"238.0477582"	"0.137186409"	"0"	"No Peptide Found"	"Non metabolites found"
"1154"	"237.063724"	"11"	"11"	"5"	"1"	"0"	"0"	"0"	"238.0711631"	"-0.246718666"	"0"	"No Peptide Found"	"Non metabolites found"
"1155"	"237.100109"	"15"	"12"	"4"	"1"	"0"	"0"	"0"	"238.1075038"	"-0.444683243"	"0"	"No Peptide Found"	"Non metabolites found"
"1679"	"237.108663"	"16"	"8"	"6"	"2"	"0"	"0"	"1"	"260.0980693"	"-0.088986001"	"0"	"No Peptide Found"	"Non metabolites found"
"1156"	"237.111342"	"15"	"11"	"3"	"3"	"0"	"0"	"0"	"238.118787"	"0.180105987"	"0"	"No Peptide Found"	"Non metabolites found"
"1157"	"237.964359"	"8"	"2"	"9"	"0"	"0"	"2"	"0"	"238.972004"	"0.163520601"	"0"	"No Peptide Found"	"Non metabolites found"
"1161"	"238.024242"	"11"	"7"	"7"	"0"	"0"	"1"	"0"	"239.0317533"	"-0.544345131"	"0"	"No Peptide Found"	"Non metabolites found"
"2706"	"238.035475"	"9"	"6"	"6"	"2"	"0"	"1"	"2"	"283.006551"	"0.363390904"	"0"	"No Peptide Found"	"C04666"
"1704"	"238.057161"	"15"	"8"	"3"	"1"	"2"	"0"	"1"	"261.0463629"	"0.46147399"	"0"	"No Peptide Found"	"Non metabolites found"
"1162"	"238.060627"	"15"	"8"	"6"	"0"	"0"	"1"	"0"	"239.0682236"	"0.093665038"	"0"	"No Peptide Found"	"Non metabolites found"
"1708"	"238.07492"	"15"	"8"	"5"	"1"	"1"	"0"	"1"	"261.063989"	"-0.339626345"	"0"	"No Peptide Found"	"Non metabolites found"
