"ID"	"Mass"	"Intensity.C1"	"Intensity.C2"	"Intensity.C3"	"Intensity.C4"	"Intensity.C5"	"Intensity.C6"	"Intensity.E15_1"	"Intensity.E15_2"	"Intensity.E15_3"	"Intensity.E15_4"	"Intensity.N1"	"Intensity.N2"	"Intensity.N3"	"Intensity.N4"	"Intensity.pY_C4"	"Intensity.pY_C5"	"Intensity.pY_C6"	"Intensity.pY_E5_1"	"Intensity.pY_E5_2"	"Intensity.pY_E5_3"	"Intensity.pY_E5_4"	"Intensity.pY_N1"	"Intensity.pY_N2"	"Intensity.pY_N3"	"Intensity.pY_N4"	"Intensity.pY_PV1"	"Intensity.pY_PV2"	"Intensity.pY_PV3"	"Intensity.pY_PV4"
77188	929.49304	"247830000"	"367980000"	"290610000"	"186780000"	"174300000"	"104830000"	"865680000"	513350000	201720000	859690000	"34346000"	"180280000"	"109270000"	11200000	"364630000"	"338280000"	"102250000"	303160000	290860000	899940000	"845760000"	"34346000"	"180280000"	"103060000"	23138000	"1191900000"	"1233000000"	1534200000	609540000
7418	967.42469	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
110024	921.44034	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
63062	908.46035	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
115194	760.46945	"0"	"0"	"0"	"0"	"0"	"0"	"54678000"	48757000	30884000	0	"0"	"0"	"0"	0	"0"	"0"	"41732000"	0	0	0	"24752000"	"0"	"0"	"0"	0	"0"	"0"	0	0
103018	957.47806	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"144930000"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"144930000"	"0"	"0"	0	"0"	"0"	0	0
78118	824.45045	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"147420000"	"0"	"64065000"	0	"0"	"0"	"0"	0	0	0	"0"	"147420000"	"0"	"64065000"	0	"0"	"0"	0	0
36457	862.41848	"0"	"0"	"0"	"0"	"0"	"0"	"8312200"	3475800	5118600	0	"0"	"0"	"0"	2020100	"0"	"0"	"0"	2697500	0	10810000	"5350800"	"0"	"0"	"0"	2020100	"0"	"0"	4153400	0
131620	856.46543	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	195730000	"0"	"0"	"0"	0	"0"	"0"	"0"	33057000	0	0	"0"	"0"	"0"	"0"	0	"181730000"	"240780000"	384650000	241800000
56877	786.42357	"0"	"0"	"0"	"0"	"0"	"11766000"	"40305000"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	4094300	0	5869200	"150820000"	"0"	"0"	"0"	0	"0"	"0"	0	0
17780	940.50903	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
73557	887.51165	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"28646000"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"28646000"	"0"	0	"0"	"0"	0	0
147299	956.47158	"1119600"	"1090600000"	"877660000"	"699100000"	"1036700000"	"373300000"	"25372000"	8750800	0	920230000	"1342400000"	"1669000000"	"0"	502800000	"699100000"	"1036700000"	"373300000"	576570000	0	0	"0"	"1342400000"	"1669000000"	"0"	502800000	"912330000"	"712620000"	470660000	0
130884	926.44978	"57568000"	"77491000"	"1092100000"	"1033700000"	"852970000"	"59354000"	"761920000"	1094400000	773700000	0	"1810500000"	"1082300000"	"1352100000"	1250800000	"1102400000"	"874570000"	"65766000"	5598600	672070000	595010000	"875400000"	"1792700000"	"1060400000"	"1329400000"	1250800000	"655750000"	"790570000"	56197000	19624000
144660	836.46437	"448020000"	"665160000"	"730480000"	"584410000"	"491020000"	"344570000"	"400910000"	268800000	300940000	299750000	"452210000"	"347830000"	"232470000"	73481000	"569300000"	"471820000"	"343550000"	249480000	252850000	230320000	"608240000"	"440950000"	"337070000"	"225440000"	61608000	"478670000"	"469880000"	326280000	332720000
73147	739.44799	"0"	"0"	"0"	"23369000"	"0"	"0"	"0"	0	0	18438000	"0"	"0"	"0"	0	"23369000"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
90084	785.41056	"1617200000"	"1863000000"	"1520200000"	"1621900000"	"99330000"	"0"	"1720800000"	2248600000	1626900000	71621000	"180130000"	"72877000"	"0"	0	"1621900000"	"99330000"	"0"	867650000	1490600000	0	"2333800000"	"92532000"	"72877000"	"0"	0	"901990000"	"923420000"	57449000	67153000
140578	958.55214	"0"	"0"	"178280000"	"126860000"	"168970000"	"0"	"0"	122120000	122830000	25966000	"0"	"871680000"	"908820000"	810210000	"126860000"	"168970000"	"0"	0	0	0	"0"	"0"	"871680000"	"908820000"	810210000	"103240000"	"97030000"	100210000	53775000
112892	837.45962	"751740000"	"653150000"	"26821000"	"1472100000"	"858170000"	"863030000"	"1119000000"	1573700000	678390000	192270000	"1128900000"	"641080000"	"674070000"	552050000	"1472100000"	"835970000"	"863030000"	510950000	983620000	554060000	"1363900000"	"1128900000"	"640060000"	"671810000"	547800000	"892940000"	"29396000"	414460000	490950000
104559	799.49159	"0"	"0"	"0"	"0"	"0"	"0"	"394750000"	0	96064000	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"156830000"	"0"	"0"	"0"	0	"121190000"	"0"	58122000	0
15735	951.43717	"0"	"0"	"43100000"	"0"	"55824000"	"0"	"0"	0	21979000	0	"0"	"19936000"	"630270000"	77026000	"0"	"55824000"	"0"	0	0	0	"0"	"0"	"19936000"	"630270000"	77026000	"0"	"34042000"	14339000	0
87167	955.47767	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"33507000"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"33507000"	0	"0"	"0"	0	0
54616	642.38131	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"185090000"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"185090000"	"0"	0	"0"	"0"	0	0
13781	844.44767	"0"	"0"	"103920000"	"0"	"81869000"	"78480000"	"169150000"	97672000	0	66161000	"0"	"0"	"0"	12227000	"0"	"81869000"	"0"	0	140270000	95610000	"141400000"	"0"	"0"	"0"	12227000	"0"	"145590000"	0	79890000
6857	920.53312	"165690000"	"240420000"	"250760000"	"0"	"146480000"	"0"	"379580000"	429660000	328440000	158200000	"0"	"0"	"0"	0	"0"	"146480000"	"0"	0	107720000	0	"508060000"	"0"	"0"	"0"	0	"0"	"0"	181740000	0
136304	808.50584	"609490000"	"510910000"	"472630000"	"444840000"	"216260000"	"491160000"	"360380000"	279350000	215060000	197810000	"330360000"	"246440000"	"227180000"	301420000	"444840000"	"216260000"	"491160000"	192700000	119210000	160490000	"269340000"	"330360000"	"246440000"	"227180000"	301420000	"392800000"	"281430000"	264250000	359420000
136817	862.38547	"15429000000"	"20045000000"	"22440000000"	"19165000000"	"15639000000"	"9147800000"	"5817400000"	2732800000	3319800000	2695800000	"11260000000"	"9517000000"	"7588900000"	3178900000	"19129000000"	"15673000000"	"6664500000"	1.432e+09	1952400000	4064500000	"3865900000"	"11260000000"	"9517000000"	"7565700000"	3178900000	"1930900000"	"1133200000"	3279800000	657400000
143969	808.44833	"0"	"0"	"0"	"0"	"0"	"257470000"	"0"	0	0	0	"307620000"	"195980000"	"0"	140740000	"0"	"0"	"0"	131170000	154060000	0	"0"	"307620000"	"195980000"	"0"	140740000	"188160000"	"232140000"	149230000	165170000
74783	842.4974	"0"	"0"	"0"	"0"	"0"	"164290000"	"0"	0	0	0	"38687000"	"0"	"0"	0	"0"	"0"	"164290000"	0	274650000	397250000	"283550000"	"0"	"101020000"	"0"	0	"0"	"628000000"	373940000	362910000
33065	944.48148	"0"	"0"	"3952400"	"5651800"	"23281000"	"8428400"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"21054000"	"16987000"	0	0	0	"6033300"	"0"	"0"	"0"	0	"0"	"3226100"	5261500	4041600
36696	898.41062	"909130000"	"1358300000"	"1063700000"	"1097900000"	"987080000"	"461400000"	"265730000"	303290000	322180000	375880000	"830950000"	"1195400000"	"551030000"	333100000	"1101900000"	"989480000"	"473550000"	163470000	186090000	278700000	"601410000"	"856290000"	"1195400000"	"567270000"	308150000	"220490000"	"148300000"	383380000	129950000
44608	817.40825	"0"	"0"	"35672000"	"28872000"	"40218000"	"0"	"0"	0	0	30756000	"0"	"0"	"0"	0	"28872000"	"40218000"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
46721	756.38401	"4167500000"	"781760000"	"1501400000"	"1849000000"	"817660000"	"1190600000"	"2078700000"	2399900000	5437200000	6813800000	"638260000"	"955440000"	"322570000"	259960000	"2202700000"	"798900000"	"1190600000"	1793200000	1132800000	4661400000	"6505700000"	"638260000"	"955440000"	"322570000"	251570000	"10341000000"	"10319000000"	9391400000	1.0367e+10
76363	785.4647	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"308970000"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
113757	815.47527	"298140000"	"242030000"	"543010000"	"512570000"	"283280000"	"373680000"	"363910000"	167890000	204020000	366590000	"0"	"26023000"	"0"	0	"512570000"	"283280000"	"186310000"	372700000	157230000	118080000	"356310000"	"0"	"0"	"0"	0	"625420000"	"661760000"	466800000	632920000
17601	929.50696	"745120000"	"159150000"	"394070000"	"523020000"	"210960000"	"50633000"	"179770000"	51539000	54975000	66813000	"32004000"	"87916000"	"147200000"	43866000	"509920000"	"210960000"	"50633000"	48600000	37199000	64135000	"66433000"	"32004000"	"87916000"	"147200000"	43866000	"215460000"	"92699000"	71564000	56910000
57716	901.54191	"28264000"	"50485000"	"14368000"	"20585000"	"54881000"	"29918000"	"22597000"	12108000	9846600	11765000	"0"	"0"	"0"	0	"20585000"	"54881000"	"29918000"	0	0	0	"13559000"	"0"	"0"	"0"	0	"0"	"24147000"	15206000	60623000
147016	954.51747	"1789500000"	"3410000000"	"2104000000"	"2548600000"	"2319900000"	"1343300000"	"2787000000"	1419100000	1.113e+09	1087200000	"317580000"	"237790000"	"118940000"	575310000	"2548600000"	"2319900000"	"1567100000"	748270000	958570000	445420000	"1943400000"	"327300000"	"171300000"	"168380000"	537300000	"627290000"	"1722300000"	52188000	550760000
66258	942.5386	"0"	"0"	"0"	"0"	"0"	"30594000"	"0"	0	20066000	163370000	"0"	"0"	"0"	0	"0"	"0"	"30594000"	0	0	0	"0"	"0"	"0"	"0"	0	"16385000"	"0"	0	0
129831	955.55247	"861270000"	"1131000000"	"1285600000"	"723380000"	"1313400000"	"2879500000"	"1373400000"	789660000	1467500000	508640000	"567060000"	"149840000"	"470880000"	695170000	"723380000"	"1313400000"	"2879500000"	589220000	390190000	316340000	"904900000"	"567060000"	"149840000"	"470880000"	695170000	"1011100000"	"1173000000"	422820000	350370000
131204	931.49094	"0"	"0"	"52643000"	"0"	"38300000"	"0"	"0"	0	54752000	106730000	"478090000"	"404560000"	"360020000"	0	"0"	"38300000"	"0"	0	0	48666000	"0"	"478090000"	"404560000"	"360020000"	0	"0"	"121780000"	48551000	43954000
69804	900.44153	"9608400000"	"9594200000"	"4705200000"	"9301500000"	"8952800000"	"8417900000"	"3671000000"	9058800000	7127100000	1.1008e+10	"3215100000"	"2729800000"	"3950900000"	3806100000	"9525700000"	"8747700000"	"8409800000"	2171900000	3430300000	2987300000	"6478600000"	"3387900000"	"2692000000"	"3913600000"	3768700000	"3998800000"	"6073100000"	4895900000	5268400000
82999	972.48512	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
94632	906.49232	"59285000"	"0"	"0"	"30273000"	"33266000"	"0"	"42298000"	15991000	17410000	37330000	"267400000"	"222820000"	"134880000"	0	"30273000"	"33266000"	"0"	0	0	61871000	"109240000"	"267400000"	"222820000"	"134880000"	0	"154280000"	"56596000"	32388000	57268000
33896	931.45118	"0"	"0"	"0"	"0"	"75839000"	"39078000"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"75839000"	"39078000"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
137175	932.53312	"21772000000"	"15194000000"	"22863000000"	"23158000000"	"15852000000"	"17818000000"	"20636000000"	1.4134e+10	2.5214e+10	1.1222e+10	"16842000000"	"17213000000"	"19325000000"	1.0982e+10	"23158000000"	"15852000000"	"17819000000"	2.396e+10	1.5282e+10	1.1421e+10	"7335100000"	"16832000000"	"17206000000"	"19325000000"	1.0982e+10	"25870000000"	"24911000000"	2.2733e+10	3848400000
9814	888.43413	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
19122	961.46041	"120380000"	"533250000"	"685510000"	"472800000"	"518610000"	"191170000"	"721760000"	319200000	305580000	152500000	"2148200000"	"1115000000"	"1554900000"	587420000	"472800000"	"518610000"	"178710000"	46800000	87483000	107610000	"396040000"	"2148200000"	"1965900000"	"1554900000"	587420000	"211770000"	"296230000"	238500000	197250000
59672	960.53927	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"110750000"	"75208000"	"0"	69972000	"0"	"0"	"0"	0	0	0	"0"	"110750000"	"75208000"	"0"	69972000	"0"	"0"	0	0
49853	817.43677	"0"	"68208000"	"33114000"	"232570000"	"165590000"	"0"	"96805000"	0	183750000	0	"161950000"	"131380000"	"410520000"	412600000	"232570000"	"165590000"	"0"	0	0	0	"63027000"	"161950000"	"131380000"	"410520000"	412600000	"334720000"	"0"	49778000	0
36769	837.38685	"56262000"	"114730000"	"63821000"	"54965000"	"291880000"	"41021000"	"0"	0	0	0	"182300000"	"148490000"	"99209000"	0	"54965000"	"291880000"	"41021000"	0	0	0	"0"	"182300000"	"148490000"	"99209000"	0	"49478000"	"0"	23402000	0
127580	954.46583	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
130254	945.49198	"0"	"0"	"0"	"0"	"0"	"41546000"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"41546000"	66656000	0	0	"0"	"0"	"0"	"0"	0	"0"	"160820000"	191010000	147870000
57259	901.477	"0"	"0"	"0"	"0"	"0"	"0"	"15439000"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
67401	786.44872	"154310000"	"61282000"	"344580000"	"191920000"	"142710000"	"318340000"	"90405000"	26224000	56140000	151870000	"317580000"	"828500000"	"652790000"	392730000	"191920000"	"142710000"	"318340000"	0	0	0	"93773000"	"317580000"	"828500000"	"655450000"	256110000	"5340100"	"3385000"	123240000	75207000
123509	850.45487	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"46821000"	"48328000"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"46821000"	"48328000"	"0"	0	"0"	"0"	0	0
45289	930.49569	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"125140000"	"74772000"	"0"	0	"21151000"	"0"	"0"	0	0	0	"0"	"125140000"	"74772000"	"0"	0	"0"	"0"	0	0
28378	943.45118	"3727200"	"65560000"	"2552200"	"0"	"61712000"	"24715000"	"68985000"	25146000	18451000	97070000	"790600"	"0"	"99201000"	345730	"0"	"59014000"	"24715000"	94275000	0	32504000	"210580000"	"0"	"0"	"147180000"	0	"0"	"33974000"	212150000	289180
139655	940.59572	"5146700000"	"5554600000"	"7377600000"	"9662300000"	"6426000000"	"8135800000"	"8214200000"	4744400000	7332700000	5107500000	"17898000000"	"10361000000"	"10286000000"	8591800000	"9662300000"	"6426000000"	"8135800000"	7229500000	4590200000	2924900000	"14501000000"	"17912000000"	"10529000000"	"10322000000"	8.598e+09	"7719000000"	"5205300000"	5239400000	4723700000
84994	967.46847	"723780000"	"865520000"	"1012600000"	"675550000"	"780640000"	"255910000"	"602150000"	302510000	292560000	269830000	"707200000"	"498490000"	"554440000"	244330000	"675550000"	"735620000"	"255910000"	229310000	225990000	201140000	"625860000"	"677400000"	"470910000"	"536790000"	244330000	"457400000"	"198530000"	280130000	178520000
30875	851.43888	"0"	"150500000"	"572990000"	"0"	"0"	"2595700"	"67254000"	109360000	205890000	2330800	"1781000"	"3540000"	"0"	10025000	"0"	"0"	"81328000"	0	164280000	227790	"77392000"	"0"	"355300000"	"0"	18229000	"1843600"	"954830"	0	1111600000
132462	816.45928	"0"	"0"	"29679000"	"3402500"	"10882000"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"3402500"	"10882000"	"1844300"	0	0	7212900	"0"	"0"	"7588500"	"0"	0	"5069400"	"4438500"	5967600	0
