ID	MI	H	C	O	N	S	P	MN	ERROR
5143	380,9664613	11	15	6	0	2	1	381,973469	-0,705574419
5148	380,998784	18	9	10	0	3	0	382,006213	0,400263584
5149	381,000284	14	10	6	4	3	0	382,007549	-0,030183705
5150	381,0017467	11	15	10	0	0	1	382,008987	-0,095012697
5151	381,0025033	17	7	10	2	0	3	382,009609	-0,448291219
5153	381,0114911	20	8	7	2	2	2	382,018719	-0,127555224
5154	381,0161313	15	11	9	2	1	1	382,023591	0,480819306
5155	381,0264411	19	9	12	0	1	1	382,033488	-0,602583216
5156	381,0286738	14	16	9	0	1	0	382,035856	-0,247487997
5157	381,0341944	15	11	11	2	0	1	382,04135	-0,317294458
5158	381,0354213	22	10	9	0	3	0	382,042598	-0,261917975
5159	381,0440908	19	9	14	0	0	1	382,051247	-0,315711596
5161	381,0482144	18	10	4	6	3	0	382,055167	-0,850024388
5162	381,0674831	18	13	13	0	0	0	382,074745	-0,038313425
5164	381,0708491	22	10	13	0	1	0	382,078116	-0,025192166
5165	381,0762135	18	16	7	2	1	0	382,083474	-0,041986354
5166	381,0778333	23	14	8	0	1	1	382,085128	0,04775927
5167	381,0803894	23	10	13	0	0	1	382,087632	-0,088957616
5169	381,0846092	22	11	3	6	3	0	382,091552	-0,875659326
5170	381,087325	18	15	6	4	1	0	382,094707	0,276839359
5171	381,0983984	26	14	4	2	3	0	382,105471	-0,535032711
5172	381,1038556	22	14	12	0	0	0	382,11113	-0,005510309
5173	381,1224898	26	15	9	0	1	0	382,129756	-0,027025433
5174	381,1303531	22	17	8	2	0	0	382,137618	-0,030435782
5176	381,14026	26	15	11	0	0	0	382,147515	-0,056409683
5177	381,1598575	34	17	3	0	3	0	382,167008	-0,330570072
5178	381,1766279	30	16	10	0	0	0	382,1839	-0,011543205
5179	381,2316476	38	18	6	0	1	0	382,238911	-0,034362311
5180	381,246965	38	22	3	0	1	0	382,254166	-0,198034402
5182	381,9935523	14	10	7	3	2	1	383,001081	0,660220132
5183	382,0020578	13	10	9	3	2	0	383,009324	-0,026963206
5184	382,00334	18	8	10	1	2	1	383,010978	0,946325909
5186	382,01253	18	11	4	3	3	1	383,019707	-0,260462729
5187	382,0168732	17	6	8	5	3	0	383,023928	-0,580341195
5188	382,0195227	10	12	8	5	0	1	383,026702	-0,254437323
5189	382,02404	13	15	9	1	1	0	383,031105	-0,553630387
5190	382,0364975	18	12	9	1	1	1	383,043992	0,570625783
5191	382,047435	17	14	2	5	3	0	383,054438	-0,715880204
5193	382,07488	21	12	7	3	2	0	383,082094	-0,163580527
5194	382,0813867	21	13	10	1	1	0	383,08862	-0,113064929
5195	382,0838238	21	15	1	5	3	0	383,090823	-0,725757501
5197	382,0942713	21	21	2	1	2	0	383,101371	-0,462713249
5199	382,1004521	17	14	8	5	0	0	383,107715	-0,035592736
5200	382,1027517	26	13	4	3	2	1	383,110236	0,54383248
5201	382,1038191	21	11	8	5	1	0	383,111086	-0,025124063
5202	382,1143669	21	17	9	1	0	0	383,121634	-0,024599965
5203	382,1257651	21	16	8	3	0	0	383,132867	-0,456917841
5204	382,1354881	25	14	11	1	0	0	383,142764	-0,001570124
5205	382,1718692	29	15	10	1	0	0	383,179149	0,008634858
5206	382,1732418	25	16	6	5	0	0	383,180485	-0,087133266
5209	382,8908708	7	4	11	2	1	3	383,898345	0,516334844
5210	382,9003906	10	5	8	2	3	2	383,907455	-0,553930272
5219	382,9507748	10	9	9	2	1	2	383,958228	0,461416793
5220	382,9540558	14	6	9	2	2	2	383,961599	0,696427705
5221	382,9635914	17	7	6	2	4	1	383,970709	-0,414922122
5222	382,9759679	14	11	9	0	1	2	383,98338	0,354069089
5223	382,98718	14	10	8	2	1	2	383,994613	0,408629699
5226	383,0079811	12	15	10	0	1	0	384,015121	-0,356650659
5227	383,012322	18	12	8	0	1	2	384,019765	0,434711674
5228	383,0144452	20	9	10	0	3	0	384,021863	0,368915454
5229	383,0158625	16	10	6	4	3	0	384,023199	0,156651451
5230	383,01665	17	7	12	2	1	1	384,023986	0,155345703
5231	383,0173843	13	15	10	0	0	1	384,024637	-0,062138175
5232	383,0180881	13	8	8	6	1	1	384,025322	-0,111221914
5233	383,0233535	18	11	7	2	1	2	384,030998	0,960776003
5234	383,030205	12	13	8	4	1	0	384,037587	0,275435121
5235	383,03107	16	14	3	4	3	0	384,038454	0,280656005
5236	383,031755	17	11	9	2	1	1	384,039241	0,546951742
5237	383,0420111	21	9	12	0	1	1	384,049138	-0,390557835
5238	383,0467133	16	18	0	4	3	0	384,053709	-0,733070396
5239	383,0639075	20	10	4	6	3	0	384,070817	-0,958065598
5242	383,0831319	20	13	13	0	0	0	384,090395	-0,034979354
5243	383,0853324	20	15	4	4	2	0	384,092598	-0,028453191
5244	383,0918685	20	16	7	2	1	0	384,099124	-0,054817141
5245	383,0973954	21	11	9	4	0	1	384,104618	-0,140695312
5246	383,1002665	24	11	3	6	3	0	384,107202	-0,890107195
5248	383,1195167	24	14	12	0	0	0	384,12678	-0,034454002
5249	383,12108	20	15	8	4	0	0	384,128116	-0,62773928
5251	383,1348721	24	18	9	0	0	0	384,142035	-0,29650142
5252	383,1381263	28	15	9	0	1	0	384,145406	0,008352079
5254	383,2075303	32	20	7	0	0	0	384,214805	-0,004697194
5258	384,0092338	16	10	7	3	2	1	385,016731	0,574725433
5259	384,0176904	15	10	9	3	2	0	385,024974	0,018488731
5260	384,0190835	20	8	10	1	2	1	385,026628	0,697881497
5261	384,02367	12	13	9	3	0	1	385,031119	0,44919086
5263	384,0281643	20	11	4	3	3	1	385,035357	-0,218213209
5264	384,0289733	15	9	8	5	2	0	385,036207	-0,111449937
5266	384,0337429	16	11	12	1	0	1	385,041016	-0,008853389
5267	384,05233	20	12	9	1	1	1	385,059642	0,092435311
5268	384,0606071	19	12	11	1	1	0	385,067885	0,003645258
5269	384,0864565	16	17	4	5	0	1	385,093992	0,674326889
5270	384,0900029	20	14	4	5	1	1	385,097363	0,217657271
5273	384,1047771	19	15	9	3	0	0	385,112132	0,204110932
5274	384,1071725	28	14	5	1	2	1	385,114653	0,53110149
5276	384,129975	23	17	9	1	0	0	385,137284	0,084606772
5277	384,1414708	23	16	8	3	0	0	385,148517	-0,599519072
5283	384,9169563	7	3	12	4	2	1	385,923955	-0,721714634
5284	384,9212675	10	6	13	0	3	0	385,928358	-0,483215934
5286	384,9580915	15	10	4	2	4	1	385,965229	-0,361078396
5287	384,9665098	12	9	9	2	1	2	385,973878	0,238202482
5289	384,976006	15	10	6	2	3	1	385,982988	-0,764983325
5290	384,9790702	11	14	9	0	1	1	385,986143	-0,529119954
5291	384,9874839	16	6	11	2	1	2	385,995008	0,643137377
5292	384,994527	16	7	14	0	0	2	386,001534	-0,700010441
5293	385,00013	15	11	11	0	1	1	386,007273	-0,34675325
5294	385,0028281	16	10	8	2	1	2	386,010263	0,41142538
5295	385,0191425	11	12	9	4	0	1	386,026368	-0,132460964
5296	385,0214617	19	8	13	0	1	1	386,028403	-0,870601577
5297	385,0239325	20	7	10	2	1	2	386,031393	0,477892142
5300	385,0298192	19	11	7	2	2	1	386,037132	0,094278403
5301	385,0565385	14	19	9	0	0	0	386,063785	-0,077910642
5302	385,062374	18	18	0	4	3	0	386,069359	-0,757020785
5303	385,077637	18	16	11	0	0	0	386,084915	0,003895319
5304	385,0809225	22	13	11	0	1	0	386,088286	0,225926488
5305	385,0873462	18	12	3	8	2	0	386,094329	-0,762684692
5306	385,0987771	22	13	13	0	0	0	386,106045	-0,022331933
5307	385,1140331	22	17	10	0	0	0	386,1213	-0,024927682
5308	385,1159372	26	11	3	6	3	0	386,122852	-0,939198576
5309	385,117419	26	14	10	0	1	0	386,124671	-0,063616965
5310	385,1269664	27	14	10	0	0	1	386,134187	-0,145146959
5311	385,1351485	26	14	12	0	0	0	386,14243	0,012982455
5312	385,138122	27	13	9	2	0	1	386,14542	0,055824126
5313	385,1504042	26	18	9	0	0	0	386,157685	0,01116447
5314	385,1537738	30	15	9	0	1	0	386,161056	0,014799284
5315	385,1729033	26	16	7	4	0	0	386,180151	-0,07477162
5316	385,1867806	30	19	8	0	0	0	386,19407	0,033490245
5317	385,2231538	34	20	7	0	0	0	386,230455	0,064118676
5318	385,245672	34	18	5	4	0	0	386,252921	-0,071383026
5319	385,9814738	10	7	10	5	1	1	386,988603	-0,381624679
5321	386,019355	17	15	5	1	3	0	387,026887	0,661883472
5323	386,0249504	18	10	7	3	2	1	387,032381	0,399196835
5325	386,0272233	15	8	9	5	0	2	387,034504	0,010880062
5326	386,0279819	14	14	10	1	0	1	387,035536	0,719118337
5327	386,0333356	17	10	9	3	2	0	387,040624	0,030826353
5328	386,039525	14	13	9	3	0	1	387,046769	-0,084188277
5329	386,040245	17	11	12	1	1	0	387,04715	-0,962335825
5330	386,041125	19	11	10	1	0	2	387,048423	0,055693545
5331	386,041895	17	13	3	5	3	0	387,049353	0,470156004
5332	386,0466811	18	15	7	1	1	1	387,054162	0,529469367
5333	386,05506	17	15	9	1	1	0	387,062405	0,177435799
5334	386,05977	17	13	5	5	2	0	387,067112	0,169662819
5335	386,0657074	14	16	5	5	0	1	387,073257	0,707392036
5336	386,0873025	21	11	10	3	1	0	387,094768	0,489526349
5337	386,0970275	22	11	10	3	0	1	387,104284	-0,051800453
5338	386,1205614	21	15	9	3	0	0	387,127782	-0,144773456
5339	386,1221655	26	13	10	1	0	1	387,129436	-0,015539124
5340	386,1333714	26	12	9	3	0	1	387,140669	0,054644329
5341	386,1570356	25	16	8	3	0	0	387,164167	-0,37575401
5342	386,1901486	33	13	4	5	2	0	387,197397	-0,072762089
5343	386,2045244	29	16	6	5	0	0	387,211785	-0,041169897
5345	386,8681237	7	3	10	2	2	3	387,875501	0,260553836
5347	386,8932433	11	5	10	0	2	3	387,900653	0,3442809
5348	386,9551393	13	9	7	2	3	1	387,962253	-0,420720781
5349	386,9647652	17	7	10	0	3	1	387,97215	0,279870364
5350	386,9691021	9	12	9	2	1	1	387,976641	0,678089854
5351	386,972436	13	9	9	2	2	1	387,980012	0,773956335
5352	386,9739196	9	10	5	6	2	1	387,981348	0,392532759
5353	386,97789	16	5	8	4	4	0	387,9851	-0,171844473
5354	386,9820335	14	9	9	2	1	2	387,989528	0,563333329
5355	386,98363	19	7	10	0	1	3	387,991182	0,711915912
5357	386,988025	16	11	9	0	3	0	387,995648	0,895375741
5358	386,9915168	17	10	6	2	3	1	387,998638	-0,401300947
5359	387,0004747	17	7	14	0	1	1	388,007668	-0,214986862
5360	387,0055457	13	13	8	2	1	1	388,013026	0,526607164
5361	387,0088286	17	10	8	2	2	1	388,016397	0,754245791
5362	387,010322	13	11	4	6	2	1	388,017733	0,34753583
5363	387,0184052	18	10	8	2	1	2	388,025913	0,597645638
5364	387,0236042	13	13	10	2	0	1	388,030785	-0,247271801
5365	387,025815	16	13	4	4	3	0	388,033369	0,717005921
5371	387,0459067	13	11	8	6	0	1	388,053251	0,175172988
5372	387,0486358	17	15	10	0	0	1	388,055937	0,063816265
5373	387,05101	20	15	4	2	3	0	388,058521	0,605862927
5374	387,0535834	20	11	9	2	2	0	388,061025	0,426555745
5375	387,055	22	11	7	2	1	2	388,062298	0,055547658
5376	387,071815	20	11	11	2	1	0	388,078784	-0,794426854
5377	387,074895	17	18	6	2	0	1	388,082425	0,654911588
5378	387,077994	20	18	0	4	3	0	388,085009	-0,675574899
5380	387,08035	20	14	5	4	2	0	388,087513	-0,29322086
5381	387,0827098	20	10	10	4	1	0	388,090017	0,079311209
5382	387,0870133	20	15	8	2	1	0	388,094039	-0,647916758
5383	387,0921523	21	10	10	4	0	1	388,099533	0,269186475
5385	387,1143858	24	13	13	0	0	0	388,121695	0,08447115
5386	387,1296479	24	17	10	0	0	0	388,13695	0,066127713
5387	387,1425223	29	14	10	0	0	1	388,149837	0,098671662
5388	387,1481718	28	18	7	0	1	0	388,155576	0,329847762
5389	387,1507654	28	14	12	0	0	0	388,15808	0,098411264
5390	387,1660263	28	18	9	0	0	0	388,173335	0,083168448
5391	387,1885008	28	16	7	4	0	0	388,195801	0,061210492
5392	387,2024154	32	19	8	0	0	0	388,20972	0,072571856
5393	387,2248526	32	17	6	4	0	0	388,232186	0,146943026
5394	387,2387927	36	20	7	0	0	0	388,246105	0,092449407
5396	387,9758118	14	9	10	1	0	3	388,98306	-0,072942697
5397	387,9828242	11	15	0	5	4	0	388,989729	-0,958033018
5398	387,9854079	12	8	11	3	1	1	388,99302	0,864980236
5399	388,0109725	16	10	11	1	1	1	389,018172	-0,198448036
5401	388,0307	16	12	4	5	2	1	389,038134	0,405895554
5402	388,03152	17	9	10	3	0	2	389,038921	0,320850121
5404	388,0399568	19	13	1	5	4	0	389,047244	0,027574479
5406	388,0554887	19	11	12	1	1	0	389,0628	0,089677889
5407	388,0650038	20	11	12	1	0	1	389,072316	0,091994889
5409	388,0860411	19	19	6	1	1	0	389,09331	-0,019583287
5410	388,09319	19	13	7	5	1	0	389,100521	0,140430169
5411	388,0954929	20	19	6	1	0	1	389,102826	0,145840374
5412	388,0998743	19	14	10	3	0	0	389,107047	-0,267456999
5413	388,12971	23	14	6	5	1	0	389,136906	-0,207404933
5414	388,1434457	27	17	7	1	1	0	389,150825	0,264850467
5416	388,1724958	27	16	8	3	0	0	389,179817	0,115154977
5417	388,1835933	27	15	7	5	0	0	389,19105	0,464213118
5418	388,1918307	27	25	3	1	0	0	389,199094	-0,034003808
5426	388,8837363	9	3	10	2	2	3	389,891151	0,355376011
5429	388,8964012	8	8	10	0	2	2	389,903416	-0,672930311
5430	388,9046722	7	8	12	0	2	1	389,911659	-0,744913179
5431	388,905975	6	7	11	2	3	0	389,913376	0,320128689
5432	388,9142608	8	8	12	0	1	2	389,921175	-0,931568662
5433	388,9700421	11	8	12	2	1	1	389,977036	-0,726534629
5434	388,9796265	15	6	15	0	1	1	389,986933	0,077124856
5436	388,9862591	18	11	7	0	4	0	389,993539	0,008740669
5437	388,9892914	19	10	4	2	4	1	389,996529	-0,100002763
5438	388,9933878	10	12	11	2	1	0	390,000534	-0,334967245
5439	388,997656	16	9	9	2	1	2	390,005178	0,631108803
5440	389,0038054	18	11	9	0	3	0	390,011298	0,555521249
5441	389,0127622	15	10	14	0	0	1	390,019947	-0,23572497
5442	389,0161272	14	18	6	0	2	0	390,023182	-0,569899577
5443	389,0211574	15	13	8	2	1	1	390,028676	0,622330803
5444	389,0324289	15	12	7	4	1	1	390,039909	0,523349413
5445	389,0339	20	10	8	2	1	2	390,041563	0,993485699
5446	389,0490358	19	11	13	0	0	1	390,056332	0,050636288
5447	389,0515998	22	11	7	2	3	0	390,058916	0,102043009
5448	389,0580898	22	12	10	0	2	0	390,065442	0,194572449
5449	389,0684333	18	16	0	6	3	0	390,075507	-0,521245335
5450	389,0701542	18	19	7	0	1	0	390,077326	-0,269103212
5451	389,0856766	23	12	12	0	0	1	390,092717	-0,606807594
5452	389,08982	23	10	8	4	1	1	390,097424	0,841707255
5453	389,0936521	22	18	0	4	3	0	390,100659	-0,692892792
5454	389,1089134	22	16	11	0	0	0	390,116215	0,064506357
5455	389,1241615	22	20	8	0	0	0	390,13147	0,082235956
5457	389,1313538	22	14	9	4	0	0	390,138681	0,130290178
5458	389,145252	26	17	10	0	0	0	390,1526	0,183735987
5459	389,14664	22	18	6	4	0	0	390,153936	0,050109643
5460	389,1639221	30	18	7	0	1	0	390,171226	0,070407344
5461	389,1677647	26	15	8	4	0	0	390,175066	0,063725726
5462	389,1758718	26	25	4	0	0	0	390,18311	-0,098413099
5463	389,1816838	30	18	9	0	0	0	390,188985	0,063466498
5464	389,218045	34	19	8	0	0	0	390,22537	0,124608801
5465	389,2544458	38	20	7	0	0	0	390,261755	0,084006741
5466	390,0127539	14	7	10	5	1	1	391,019903	-0,326656091
5467	390,02472	13	12	10	3	1	0	391,032168	0,439715525
5468	390,0361911	13	11	9	5	1	0	391,043401	-0,170753414
5469	390,0726056	17	12	8	5	1	0	391,079786	-0,246364452
5470	390,082009	18	12	8	5	0	1	391,089302	0,042298796
5472	390,0859567	18	17	6	3	0	1	391,093324	0,232769156
5473	390,0969898	18	16	5	5	0	1	391,104557	0,745198735
5475	390,1170617	26	12	11	1	0	1	391,124351	0,032810663
5476	390,12012	21	12	6	7	1	0	391,127404	0,019224848
5477	390,1274857	25	14	4	5	2	0	391,134797	0,089201603
5478	390,1534345	30	13	10	1	0	1	391,160736	0,064077351
5479	390,167115	25	19	6	3	0	0	391,174337	-0,139683755
5480	390,1703392	29	16	6	3	1	0	391,177708	0,236563288
5481	390,20333	29	20	5	3	0	0	391,210722	0,295999437
5484	390,9227656	10	7	9	2	2	2	391,930299	0,657162626
5485	390,9322865	13	8	6	2	4	1	391,939409	-0,393930269
5488	390,9831292	16	10	10	0	3	0	391,990563	0,402318988
5489	390,98642	15	8	10	2	0	3	391,993959	0,671378366
5491	390,9889432	12	16	4	2	3	0	391,995921	-0,763960806
5492	390,9913957	12	12	9	2	2	0	391,998425	-0,632239377
5493	390,9976481	12	13	12	0	1	0	392,004951	0,067519583
5495	391,008956	12	12	11	2	1	0	392,016184	-0,124038095
5497	391,011745	13	11	8	4	1	1	392,019174	0,390013708
5498	391,01581	13	16	6	2	1	1	392,023196	0,280039749
5500	391,018365	13	12	11	2	0	1	392,0257	0,149609319
5501	391,028379	17	10	14	0	0	1	392,035597	-0,149605532
5502	391,03255	16	11	4	6	3	0	392,039517	-0,791494838
5503	391,036825	17	13	8	2	1	1	392,044326	0,574114397
5504	391,0494077	16	18	8	0	1	0	392,056591	-0,238333112
5505	391,0647085	21	11	13	0	0	1	392,071982	-0,007671365
5507	391,079048	22	9	9	4	0	2	392,086205	-0,305564916
5509	391,097765	20	11	4	8	2	0	392,104894	-0,377143693
5510	391,1011117	25	12	12	0	0	1	392,108367	-0,054205934
5511	391,1093252	24	18	0	4	3	0	392,116309	-0,748384659
5513	391,124625	24	16	11	0	0	0	392,131865	-0,093320648
5514	391,14326	28	17	8	0	1	0	392,150491	-0,116325679
5516	391,160969	28	17	10	0	0	0	392,16825	0,011504215
5517	391,179591	32	18	7	0	1	0	392,186876	0,021729149
5518	391,1972961	32	18	9	0	0	0	392,204635	0,15951028
5519	391,1987663	28	19	5	4	0	0	392,205971	-0,183538445
5520	391,2700933	40	20	7	0	0	0	392,277405	0,089963423
5521	391,9864456	11	11	9	3	2	0	392,993674	-0,12270834
5523	391,9973181	17	9	10	1	1	2	393,004844	0,636228438
5525	392,0025404	12	12	12	1	0	1	393,009716	-0,257396357
5526	392,0048058	15	12	6	3	3	0	393,0123	0,555350026
5527	392,006575	20	10	7	1	3	1	393,013954	0,261475138
5529	392,01879	16	17	4	1	2	1	393,025838	-0,582880563
5530	392,0328157	19	10	11	1	2	0	393,039956	-0,347420017
5531	392,035918	20	9	8	3	2	1	393,042946	-0,633870893
5532	392,04222	20	10	11	1	1	1	393,049472	-0,062493273
5533	392,0680791	19	16	1	5	3	0	393,075173	-0,465735659
5534	392,077036	19	13	9	3	1	0	393,084203	-0,279281928
5535	392,086135	20	13	9	3	0	1	393,093719	0,784265832
5536	392,096365	24	11	12	1	0	1	393,103616	-0,065035037
5537	392,1126107	20	16	5	5	0	1	393,120207	0,815581367
5538	392,1212625	19	16	7	5	0	0	393,12845	-0,226970656
5540	392,182879	27	19	6	3	0	0	393,189987	-0,429646681
5541	392,9301777	12	4	15	0	1	2	393,93722	-0,596035003
5542	392,9458574	16	9	7	0	3	2	393,953342	0,529589219
5543	392,9749317	16	8	8	2	2	2	393,982334	0,320122098
5544	392,98445	11	9	6	6	2	1	393,991913	0,47457326
5546	392,9950725	11	15	7	2	1	1	394,002461	0,284990769
5548	392,996655	18	14	5	0	4	0	394,003709	-0,5661629
5549	392,9987352	18	10	10	0	3	0	394,006213	0,512215127
5552	393,0077142	18	13	4	2	4	0	394,014942	-0,123916158
5553	393,013329	14	13	12	0	1	0	394,020601	-0,011449993
5554	393,0161038	15	12	9	2	1	1	394,023591	0,53611006
5555	393,0228767	15	13	12	0	0	1	394,030117	-0,092106606
5556	393,0313067	15	16	6	2	1	1	394,038846	0,668648578
5557	393,0344571	18	10	14	0	1	0	394,041731	-0,006615196
5558	393,03599	14	11	10	4	1	0	394,043067	-0,507587362
5559	393,036825	18	12	5	4	3	0	394,043934	-0,4261689
5560	393,0377183	19	9	11	2	1	1	394,044721	-0,696625738
5562	393,0398725	14	16	8	2	1	0	394,047089	-0,152656291
5563	393,0439752	19	10	14	0	0	1	394,051247	-0,011957949
5564	393,0463775	22	10	8	2	3	0	394,053831	0,450328334
5565	393,0473871	18	18	6	0	2	0	394,054482	-0,462031017
5566	393,0497158	18	14	11	0	1	0	394,056986	-0,016028507
5567	393,0523033	18	16	2	4	3	0	394,059189	-0,994270699
5568	393,0649958	18	18	8	0	1	0	394,072241	-0,079630603
5569	393,0707233	22	11	13	0	1	0	394,078116	0,295621014
5570	393,0803702	23	11	13	0	0	1	394,087632	-0,037396934
5571	393,0846126	22	12	3	6	3	0	394,091552	-0,857576914
5572	393,1014557	22	19	7	0	1	0	394,108626	-0,270159337
5573	393,10686	23	14	9	2	0	1	394,11412	-0,041973321
5574	393,1086864	22	13	8	4	1	0	394,115837	-0,320267765
5575	393,1210405	26	13	2	6	3	0	394,127937	-0,966624343
5576	393,1402388	26	16	11	0	0	0	394,147515	-0,000763087
5577	393,1415667	22	17	7	4	0	0	394,148851	0,019840181
5578	393,1588975	30	17	8	0	1	0	394,166141	-0,083935536
5579	393,175257	26	22	1	4	1	0	394,182732	0,504863661
5580	393,1767375	30	17	10	0	0	0	394,1839	-0,289946027
5581	393,17804	26	18	6	4	0	0	394,185236	-0,204741894
5583	393,1952615	34	18	7	0	1	0	394,202526	-0,030519189
5584	393,2128467	34	18	9	0	0	0	394,220285	0,411481809
5585	393,9493267	14	8	9	1	3	1	394,956834	0,585861808
5589	394,00218	13	11	9	3	2	0	395,009324	-0,336292669
5590	394,0052702	17	8	9	3	3	0	395,012695	0,376390763
5591	394,0168722	17	7	8	5	3	0	395,023928	-0,560128612
5596	394,0674646	17	11	9	5	1	0	395,074701	-0,101759236
5597	394,0714453	17	16	7	3	1	0	395,078723	0,003045133
5598	394,12555	21	17	8	3	0	0	395,132867	0,102759123
5599	394,1354905	25	15	11	1	0	0	395,142764	-0,007611596
5600	394,1619822	25	18	7	3	0	0	395,169252	-0,016998088
5601	394,198595	29	19	6	3	0	0	395,205637	-0,594878172
5603	394,9361898	14	7	7	2	3	2	395,94384	0,946227912
5605	394,9457953	17	8	4	2	5	1	395,95295	-0,308396846
5606	394,9541163	14	7	9	2	2	2	395,961599	0,52208569
5608	394,9636626	17	8	6	2	4	1	395,970709	-0,582585579
5609	394,97624	14	12	9	0	1	2	395,98338	-0,345590527
5610	394,995448	13	11	10	2	1	1	396,002856	0,332915118
5612	395,0145038	20	10	10	0	3	0	396,021863	0,209359357
5613	395,023354	18	12	7	2	1	2	396,030998	0,930323877
5615	395,0387258	17	13	12	0	0	1	396,045767	-0,595638161
5616	395,044268	16	17	9	0	1	0	396,051506	-0,097457442
5617	395,048239	12	14	10	4	0	0	396,055346	-0,429061709
5618	395,05046	21	13	6	2	2	1	396,057867	0,330337438
5619	395,0596948	21	10	14	0	0	1	396,066897	-0,188072878
5620	395,0638744	20	11	4	6	3	0	396,070817	-0,845180498
5621	395,06605	24	15	6	0	3	0	396,073503	0,446760538
5622	395,068355	21	13	8	2	1	1	396,075626	-0,013921642
5624	395,0830973	20	14	13	0	0	0	396,090395	0,053659595
5625	395,0865045	24	11	13	0	1	0	396,093766	-0,03796637
5626	395,0960283	25	11	13	0	0	1	396,103282	-0,057707493
5627	395,1002796	24	12	3	6	3	0	396,107202	-0,896228972
5628	395,1559071	28	16	11	0	0	0	396,163165	-0,047070031
5629	395,190845	32	14	3	6	2	0	396,197731	-0,988131154
5630	395,1923508	32	17	10	0	0	0	396,19955	-0,19560099
5631	395,9548733	11	7	14	1	2	0	396,962101	-0,123246383
5632	396,0672085	24	9	8	3	2	1	397,074246	-0,603433304
5633	396,083175	19	11	9	5	1	0	397,090351	-0,253734649
5634	396,0905438	23	13	7	3	2	0	397,097744	-0,19263276
5635	396,0993624	23	16	1	5	3	0	397,106473	-0,418834477
5636	396,1268538	27	14	6	3	2	0	397,134129	-0,003281777
5637	396,14121	23	17	8	3	0	0	397,148517	0,076992741
5638	396,1511067	27	15	11	1	0	0	397,158414	0,077748105
5639	396,188805	27	17	6	5	0	0	397,196135	0,135036609
5644	396,951745	10	15	7	0	3	0	397,958868	-0,386697026
5645	396,9601175	15	7	9	2	3	1	397,967733	0,853989344
5646	396,9697988	16	7	9	2	2	2	397,977249	0,437564582
5647	396,9793059	19	8	6	2	4	1	397,986359	-0,562750054
5648	396,9850567	15	8	14	0	1	1	397,992018	-0,793985176
5649	396,9937194	18	9	11	0	3	0	398,001128	0,332750745
5651	397,0026456	16	11	8	2	1	2	398,010263	0,858683717
5652	397,00436	15	10	7	4	2	1	398,01198	0,865229044
5653	397,005295	18	8	10	2	3	0	398,012361	-0,530219909
5654	397,0390396	20	12	7	2	1	2	398,046648	0,835937249
5655	397,0541993	19	13	12	0	0	1	398,061417	-0,148090635
5656	397,0599319	18	17	9	0	1	0	398,067156	-0,131970019
5657	397,0653919	19	12	11	2	0	1	398,07265	-0,046339976
5658	397,0795296	22	11	4	6	3	0	398,086467	-0,853985825
5659	397,0987992	22	14	13	0	0	0	398,106045	-0,077310741
5660	397,1035125	22	12	9	4	1	0	398,110752	-0,093174707
5661	397,1174471	26	15	10	0	1	0	398,124671	-0,132454535
5662	397,1351557	26	15	12	0	0	0	398,14243	-0,005539676
