ID	Mass	C1_1682_POS.asc	C1_1686_POS.asc	C1_1690_POS.asc	C1_1696_POS.asc	C1_1697_POS.asc	C1_1700_POS.asc	C1_1710_POS.asc	C1_1713_POS.asc	C1_1718_POS.asc	C1_1729_POS.asc	C1_1730_POS.asc	D4_1687_POS.asc	D4_1688_POS.asc	D4_1694_POS.asc	D4_1704_POS.asc	D4_1706_POS.asc	D4_1720_POS.asc	D4_1725_POS.asc	D4_1726_POS.asc	D4_1732_POS.asc	D4_1733_POS.asc	D4_1683_POS.asc	D4_1685_POS.asc	D4_1689_POS.asc	D4_1691_POS.asc	D4_1692_POS.asc	D4_1693_POS.asc	D4_1699_POS.asc	D4_1701_POS.asc	D4_1702_POS.asc	D4_1703_POS.asc	D4_1707_POS.asc	D4_1708_POS.asc	D4_1714_POS.asc	D4_1715_POS.asc	D4_1719_POS.asc	D4_1727_POS.asc	D4_1731_POS.asc	C2_1684_POS.asc	C2_1711_POS.asc	C2_1712_POS.asc	C2_1716_POS.asc	C2_1717_POS.asc	C2_1721_POS.asc	C2_1722_POS.asc	C2_1724_POS.asc	C2_1728_POS.asc	1723_POS_UNKNOWN.asc	D3_1695_POS.asc	D3_1698_POS.asc	D3_1709_POS.asc
78	157.914787333	101673000	74290985	51898296	147984090	78220915	90631993	69499324	130944590	85901425	59107647	107704970	22640875	144703780	100710230	72758160	90704432	49002515	63783529	44691350	63350976	77888553	14838413	59007858	9291910.1	63198499	8364135.8	73143506	37603635	151338040	100306050	248459040	62614661	126610430	189554770	84439677	100540960	34321524	44805182	107363260	36862692	71380662	78011499	67915756	1	61050999	51645406	106441270	113412110	128427210	109706910	132692830
79	158.020534217	16529687	21960092	21184809	60077262	68655717	47314987	8382573.6	26117956	34687331	32724529	60206711	7037724.6	95119641	1	31419009	23822754	8372356.9	14423004	9100488.8	8519985.6	8090077.3	104778490	36079972	12298553	21136020	4994713.7	40609220	6468966.2	83221037	46505332	45248023	1	69528052	4192639.6	52481647	34187540	442135660	5204399.2	5842315.7	6578934.9	5242281.2	6214812.7	22186718	1	5951664.9	7548496.3	1	1	38402745	10277392	37155155
80	158.055579313	1	4820343.2	5253348.1	4990473.6	5586880.7	5868486.7	5645864.9	4187839.1	5114078.2	5111276.2	5859506.2	1	1	1	6415676.6	1	4317664.2	1	8127908.4	5784781	1	1	4071279.9	1	5454799.2	5491157	7611775.2	3955745.8	1	5262062.8	6048018.3	1	6917679.3	4941435	6337898.5	1	1	4618410.5	1	14257107	9181157	13298136	1	1	4166756.2	5141835.8	1	12965302	4480180.4	1	1
81	159.023879714	1	1	1	4174848.3	1	1	1	1	1	1	4898866.1	1	4778661.4	1	1	1	1	1	1	1	1	7028034.8	1	1	1	1	1	1	5008244.7	1	1	1	1	1	4852918.8	1	23731965	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82	159.029017333	1	1	3991465.6	1	1	1	1	1	1	1	1	1	1	1	1	4424363.7	1	1	1	1	1	1	1	1	4772113	1	1	1	1	1	1	1	1	1	1	1	1	5161009.5	1	4709221.6	1	4223201.5	1	1	1	1	1	1	1	1	1
83	159.029694784	5510199	109278380	51418665	55557712	13011949	71870644	129401650	35623365	11057577	6723446.7	12417009	33689187	42360229	76157650	10119743	4125771.6	14348808	55287784	105850900	35887671	56878516	1	43799534	14694155	80332433	26248158	75093062	44732594	29733812	125510640	9071488.3	68383728	24940408	90463174	22172406	75401622	20094844	133583280	28559159	75717478	142402620	51244513	94874983	1	12399467	35731545	16534966	89271677	50391625	29483297	76546785
84	159.030424	1	4149223.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4546422.7	1	1	1	1	1	1	1	1	1	1	1	1	1	4579013.4	1	4184853.7	1	1	1	1	1	1	1	94890132	1	1	1	4616189.3	1	1	1
85	159.089620136	21326608	27565218	27218979	96614473	7379302.1	1	4994441.5	43604414	3969826	1	25963754	1	4841694.5	34477259	14096504	13444517	126043010	46239458	30439181	247001140	108614060	1	4998352	20778309	111449740	16235223	4982847.5	35551404	198315950	64848871	138127000	119182830	22828658	35615935	231751660	144301450	21497590	68643243	9368561	1	1	7676346.8	6907904.3	1	29418468	20565586	10698416	6959926.6	10142979	6969499.3	95717083
86	159.100818348	8860494.8	1	5870177.3	4678183.5	1	1	1	1	1	4491918.9	1	1	1	4207978.1	4121975.2	6229124.1	1	1	1	1	5373933	1	10280807	12214148	1	1	6148926.2	1	1	6455558.2	6665880.7	5300871.8	1	1	13226222	4011501.7	1	3983609.3	1	1	1	1	6942111.1	1	12030883	1	4821422.7	7798229.3	1	5316634.2	28446681
87	159.125987846	8471755.9	5800989.9	6244062.5	4431796.6	1	4513961.6	1	5039193.7	7552734.1	1	9285797.9	4537912.4	1	1	4413236.3	7546977.4	1	4625342.1	4124825.6	5585356.1	4470794.6	1	1	1	1	4329411.2	4628539.4	1	11318058	1	12939222	9043684.9	4202349.8	1	6248235.7	1	1	1	1	1	1	11486039	1	1	1	4745870.3	6514028.1	8265714.5	1	1	1
88	159.912875795	7698361.7	6820467.6	4796972.5	10024371	6992404.5	7632028.9	1	7616423.9	3950223.5	5119357.7	7761103.8	5853578.1	13006096	6546585.2	6316768.7	6337493.1	1	7541139.7	1	4061757.1	6817574.7	1	6044248.3	1	5759473.2	1	6822954.6	1	9953499.5	8173517.6	19565130	5047663.1	6800478.3	16412908	6700509.9	8117305.8	1	1	7946658.3	5021458.9	7032422.2	5858343.6	1	1	4213486.8	4012417.3	6564003	6920033.8	10572024	8975376.5	1
89	160.013855304	5954864.1	6346955	28239811	22321386	26560396	17440340	10566923	19496158	15169542	16071637	27310214	9695809	16157895	9667824.1	23740823	16671820	8641379.6	11933515	11981430	19146708	1	8752541.8	13158415	1	19053863	13651066	19744225	14005333	11389587	19682820	10448961	16109957	17996437	14524131	10563221	12547504	1	13960652	16969946	21636618	40919774	25469310	9138758.8	1	18996613	13629432	21657307	16181913	10688431	4654408.3	1
90	160.033047462	1	8576265.4	5233345.3	5583079.9	1	5947250.4	9686345.7	1	1	1	1	1	1	9832430.4	1	1	1	1	8394356	1	5095581.4	1	5185549.8	1	9315237.6	4711960.7	6571679.5	4733043.8	1	12980482	1	5588579.4	1	7095521.6	1	9307566.7	1	9854922.5	1	7977608.9	12820316	4724252.7	5256837.1	1	1	4356150.7	1	5365718.8	7786349.9	4059846.7	1
91	160.092995333	1	4149604.4	1	7478626.5	1	1	1	1	1	1	1	1	1	1	1	1	10300445	1	1	14954445	7814872.9	1	1	1	10048672	4194195.3	1	4816302.8	16794956	5958556.1	11340602	9477949.6	1	1	19062286	13786025	1	5219141.1	1	1	1	1	1	1	1	1	1	1	1	1	1
92	160.121277333	1	1	3947673.2	1	1	1	1	1	1	1	4054811.6	1	1	1	1	1	4073946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3976815.2	4488913.8	4957262.9	1	1	1
93	161.105263302	42300121	38622204	38160236	22914963	11652153	9596098.8	10195446	36730376	9454515.3	45823233	24384555	1	1	51086365	146133570	29073147	15054159	6874684.3	6695333.9	17017728	47683863	35768777	1	73958951	9980878.1	1	1	12323207	38894848	25323305	74949104	9041130.4	30575041	18566544	90033987	46204891	14194781	45214455	12144266	1	14851857	47181610	46496437	1	11217968	33907367	29988621	22075843	5702403.5	6962044.9	1
94	161.520944	1	4790613.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3987367.7	1	4030196	4832589.5	1	1	1	1	1	1	1	1	1	1	1	1	4278771.2	3952998.8	1	4552690	1	1	4586454.5	1	1	1	4698605.4	4048006.9	1
95	161.588347636	1	4286882	1	1	1	1	21646554	1	1	1	1	1	1	1	1	1	1	1	1	3984612.3	1	126068140	9000868.3	1	1	1	1	5644972.3	14282980	1	1	1	1	1	1	1	1	1	23342576	1	1	1	1	1	1	3954923.7	1	1	1	33492580	257630750
96	161.589398286	1	1	1	1	1	1	30507098	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49538988	1	1	1	1	1	1	15466212	1	1	1	1	1	1	1	1	1	9246575.8	6705123.4	1	1	1	1	1	1	1	1	1	23164516	478050850
97	161.590342571	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17592748	1	1	1	4263081.8	1	1	4369668.2	1	1	1	1	1	1	1	1	1	3929903.7	1	1	1	1	1	1	4053835.6	1	1	1	7052771.7	56703005
98	162.040588146	13319846	14991182	1	16931809	6106505.4	5142515.5	21496132	5333941.3	13798275	11930321	4301077.6	5911613.8	7622153.6	8059885	5897194.9	10912588	1	11282190	5476759.3	20526671	3946253	1	10963984	5325691.5	9952089.9	5051764.9	5066841.7	13187545	14391632	7510836.1	15654337	5881941.5	18174608	1	13802771	1	1	5395460.5	5689116	4851984.2	1	7767609.5	1	1	15060477	5267319.4	1	10198673	25522295	8159312.9	21079306
99	162.108600875	1	4847307.8	3963414.9	1	1	1	1	1	1	6401294.2	1	1	1	4976778.4	12384008	1	1	1	1	1	4039434.7	1	1	5873145.1	1	1	1	1	5783757	1	6140222.8	1	4826509.2	1	6095759.9	5614309.7	1	4525185.8	1	1	1	4336438.8	1	1	3987130.7	1	4273437.6	1	1	1	1
100	162.970626195	44276363	56495541	10024734	22485318	12037615	6501625.8	11677353	30289594	5801640.5	17931319	10876569	18803044	1	8833426.8	26974703	1	25823874	4561525.4	1	17499957	26600406	24167036	1	79271908	1	41468890	55687999	46218176	12717686	82170583	5882471.8	71207641	12551285	9100421.3	113308410	40243853	1	5278121.4	5864834.9	4793783.8	1	7554783	21978988	1	5938946.3	5702973.6	16789960	17167094	1	6585081.1	1
101	163.022134	1	1	3988317.4	1	1	4094041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4232743.1	1	1	1	1	1	1	1	1	1	5464043.1	1	1	1	4629665.5	4740956.8	4352006.8	1	1	1	1
102	163.060984833	1	1	1	6469252.3	1	7384696.4	1	3988712.5	5583143.1	1	7403991.2	1	1	1	1	1	1	1	1	4043443.6	1	1	1	1	1	1	1	1	1	1	1	1	10153972	1	6253495.1	1	1	1	1	1	5360650.6	1	1	1	1	7248028.3	5406726.3	4760084.8	1	1	1
103	163.066771895	6019273.2	4514708.1	1	4987172.2	4714542	5290872.4	1	1	1	5200437.2	1	1	1	1	8951917.3	1	6578176.5	1	1	4948691.5	4977621	1	1	1	1	20874201	1	4129342.4	4232020.1	1	4810358.4	6897687.2	1	1	1	1	1	1	1	1	1	7834365.5	1	1	1	1	1	9042484.7	1	9734647.8	21900016
104	163.913265	1	4888114.3	12078619	11380162	12326252	17092663	23539750	8512566.5	23074277	17296819	23286997	16780512	16788525	1	6082475.4	4547119.5	1	26584050	23312667	18840882	1	18581625	7280307.6	1	17874170	1	21332795	14257085	6713266.3	12416596	1	4100597.2	15814898	6755266.1	13844981	1	32780312	17090982	14669120	27823733	33244233	19998428	16783209	1	21329119	37507162	10922181	11281459	13225692	1	1
105	163.922772205	1	5964402.4	5487994.9	8569794.4	5699532.2	13677431	13076774	8034230.6	15143397	7636787.4	24277205	4092640.4	11429997	1	1	5223663.5	1	9471218.4	16042651	5000497.7	1	7103993	4879187.7	1	7572538.3	1	5877947.3	1	7760306.4	5826644	4377348.8	1	9474418.1	4818466.2	4835189.3	1	21646104	10545446	7303679.9	10092789	44250441	9762139.7	13270633	1	13997663	13792730	9881924.6	10432627	6507292.3	1	1
106	164.006223167	1	4227667.3	6530907.8	5604675.3	4309805.1	6768343.5	12453415	5540855.5	11218918	9414580.3	7730262.2	6779233.3	4649358.3	1	7306284.4	1	4250367.7	1	7384347.9	4648626.6	1	6348441.9	7465396.6	1	8106555.2	4984151.9	3960924.2	1	1	1	1	1	8361715	3961987.1	4303894.2	4384715	1	7287463.1	7227456.7	9082613.7	12659914	8303516.7	5612650.1	1	7341599.9	6402075.4	5673989.5	7253299.9	3957981.1	1	1
107	164.056244667	1	1	1	1	1	1	301471270	6820408.2	7241830.8	1	5508054.9	1	1	1	1	1	1	1	5471708.5	4852467.3	1	1	1	1	1	1	1	1	1	1	1	1	1	5902787.7	6303926.8	1	1	1	4071105.3	33528950	14431690	1	7190890.7	1	4167904.6	1	5444454	1	1	1	5324065300
108	164.968682571	1	4148746.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7959288	1	1	5570613.6	4767444.9	1	5431343.8	1	5894129.2	1	1	9080718.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
109	164.980466632	4228098.6	7470283	5321718	5264285.4	1	7454544.1	1	1	6801087.3	5444365.4	4796849.8	1	1	1	1	3963816.8	1	1	1	1	4284490	1	6554828.8	1	1	1	1	3979925.4	5510284.2	4023728.3	1	1	5200908.4	1	1	1	1	1	1	4114509	1	6087990	1	1	5346585.9	1	1	4390733.7	1	1	1
110	165.06512025	50008742	22672334	25865786	35576673	20828681	28807635	21512516	42268373	27499011	28742609	29508342	10780158	25440458	22122477	40395787	25297356	47011997	21524750	8701239.3	25760847	20569837	26418327	9873296.2	42429948	14042906	54746613	18078682	31507417	26975184	25060340	73512385	67230453	37532304	15495648	46068499	20981416	1	25918405	13066204	10766480	23394148	27664634	29480582	1	29819133	13229815	19072096	35616145	1	40336977	23527946
111	165.07562525	5768358.7	1	1	5331617.5	1	1	1	1	1	1	1	1	1	1	1	1	1	4676046.7	5089655.8	1	1	1	1	1	13794458	1	1	1	5114448.1	1	1	1	1	1	1	1	1	1	1	3996816.6	1	1	1	1	4022013.9	1	1	1	1	1	1
112	165.07664502	145288360	52808655	72964154	218216800	49859850	19338196	105538120	112518360	19406339	17679825	117202170	9162942.3	7606218	70733806	41473035	75553485	191466140	153045260	219473720	386596690	203536620	29286808	72000017	56997372	615525790	35648757	1	56828377	198948560	175673080	102366660	129300730	134961810	77176544	436852500	264557740	449970990	371440840	75735132	38113681	127052640	27836666	56611974	1	230731010	159272060	46105825	23708818	53026168	8344401.4	186956300
113	165.079046	4258598.8	4159982.9	1	3968033.6	5290250	1	1	1	1	1	1	1	1	4037357.6	1	1	1	4633678.9	1	4560336	1	1	1	1	4812186.6	1	1	4436825.2	1	1	4479169.9	3989334.1	4247760.5	1	1	1	1	1	1	1	1	5697850.1	1	1	1	1	4217472.6	15423250	1	1	1
114	165.74100525	7885835.2	7617391.7	4666526.5	1	4695724.3	1	1	1	5973030.1	1	1	6734881	1	1	1	11030767	6258753	5290351.7	1	1	1	1	1	1	1	7990552.6	1	1	14526067	1	1	4339324	1	1	1	1	1	5722984.9	7421565.7	1	1	1	10690089	1	1	1	4658560.9	1	1	1	1
115	165.943501273	5309369	1	4204908.3	1	1	18374275	1	8456199.8	15148595	22940161	20920875	1	74253816	5846749.3	5692286.5	9430907.4	4767246.5	1	1	1	1	23389897	98019903	1	30095822	1	1	1	6015167.9	31931945	6808176.4	1	14184385	4374736.2	1	76024027	24473693	1	1	1	1	1	1	1	1	1	1	1	1	1	1
116	166.014527714	1	6886208.9	8861489.4	4896920.5	5190430.2	4810759.6	6592699.2	7403405	1	5229030.4	7452464.1	1	1	5907842.3	4034019.8	6047296.2	4535571.6	1	1	4088645.2	8119515.2	1	14852036	8177323.8	5399475.4	4312267.1	7424464.7	1	5455428.8	1	5577397.2	9989167.8	5635526	1	5461511.5	1	1	6964795.6	4864655	5906305.8	1	16962479	10437178	1	6424820.7	3968427.8	12251410	7768264.1	10267432	1	1
117	166.024293333	1	1	5235506.1	1	1	1	4461051.9	7458829.7	7324152.9	1	4205296.9	1	1	1	10446980	4207680.9	1	1	5459339.3	1	4007883.8	1	1	1	1	1	1	1	4474053.5	1	1	1	5090214.7	5322837.8	1	1	1	1	1	1	5525974.1	4944112.2	1	1	1	1	1	1	5298536.7	1	1
118	166.049154	1	4946627.3	1	6214619	1	1	1	5752655.5	1	1	1	1	3980734.9	4210212.7	5018374.4	1	1	1	1	1	1	1	1	10255278	1	12132398	6318355.2	5031661.6	5775559.2	1	9922551.6	9339058.5	1	4646743.6	6705545.9	4061890.2	1	1	1	1	1	4497073.9	5073756.7	1	1	1	1	7211274.7	1	1	1
119	166.06856275	1	5051812.6	1	4084764.5	5399170	1	1	1	1	1	1	1	1	1	1	1	4554903.5	1	1	1	1	1	1	4652079.3	1	5920495	1	1	1	1	5394296.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4396620.1	1	1	1
120	166.080015667	12615779	5134085.4	7094134.3	17445789	5104770.9	1	7068864	7168977.8	1	1	7771253.3	1	1	6554438.9	3963784.8	4318180.7	12255576	10691525	17606767	23196554	14110111	1	8306248.4	5763376.1	55397848	4415727.8	1	4605551.7	14032521	13974836	7700665.7	9446964.9	9321034.7	6818457.8	32205644	19376356	35321189	24490496	7883411.4	1	9130841.8	1	1	1	14843706	7547600.3	1	1	5244844.3	1	1
121	167.0559002	13487421	7864982.4	13428048	19219318	10090135	27036512	17903832	11288299	9851026.5	14847585	19495315	13557389	17206227	9977852.1	16671140	14093528	11169840	28809622	20985281	28206304	11014121	5924650.1	7612699.1	7405885.4	17647028	17969415	15904622	9773280.9	17214558	19938961	24183885	23676818	18986017	14411887	25650849	12477629	21512880	18459993	8385893.1	12599830	17403625	22071947	15298323	1	18416146	20417540	11476838	26191141	18262010	16339411	26657168
122	167.067242333	4161790	1	1	1	1	4423617	1	1	1	1	1	4547982.3	1	4506461.3	1	4900569.1	1	1	1	4801473.3	1	1	5672476.2	1	1	1	1	4633698	1	4964818.1	1	1	1	4865552.6	1	1	1	4565337.9	1	5066646.7	4781674	7636811.7	5555027.7	6268280.9	3990099.1	1	1	6882630.1	1	1	1
123	167.094688286	4992961	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13204196	1	1	1	1	6610296.7	1	1	1	1	4425821.2	4750704.7	1	3963109.4	1	5127844.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
124	167.94162775	1	1	1	1	1	1	1	1	1	1	5472260.9	1	11448886	1	1	3972925	1	1	1	1	1	1	14422016	1	4474852	4616111.9	1	1	1	6269954.1	1	1	1	1	1	12028456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
125	168.039909	1	1	1	1	1	1	1	1	1	5378581.7	4567219.3	6403585.7	4992898.2	1	1	1	1	1	4388785.4	1	1	1	1	1	1	4817341.2	1	1	4966738.8	5148496.4	4448286.3	1	5762391.7	4896676.4	1	1	1	1	1	4248418.2	1	1	1	1	1	1	4135666.7	1	4133093.3	1	1
126	168.051146857	20864697	37301447	23327051	22270577	45181965	46560468	31107410	25368294	28789001	29549271	45213717	10073091	14541636	18225394	24837922	5091211.2	9178921.2	26680071	18540595	19360599	7217679.8	1	19133966	45490408	20146740	29254655	35477096	23612881	16664276	24596498	18058048	24635924	31244441	25521126	27557654	15534903	21026841	18995923	10285014	22968708	25311574	32539906	29319046	1	35079692	17229176	24140500	45674911	14820071	8948094.7	20958463
127	168.053577889	22173625	1	1	32340082	16291597	1	13587538	5510438.8	1	10746328	5457429.3	4014147.6	4272196	1	7981346.4	1	1	1	1	73962584	1	1	1	1	1	1	1	12651730	9297236.6	1	55645888	1	51455386	1	5881238.6	1	1	1	1	1	1	1	1	1	1	1	1	1	9482918.9	1	60366080
128	168.0623715	1	16549320	1	1	1	1	1	1	4465578.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5286121.2	1	1	1	1	1	5604570.8	6572647.5	1	5833912.8	39140378	1	1	1	5706775.8	1	1	1	1	1	1	1	1	1	1
129	168.087547043	4775358.1	4235339.3	9818320.5	16068342	8514001.5	6058328.4	1	1	6294734	1	5035866.4	1	1	1	1	1	21296046	1	1	1	1	1	1	1	1	1	4007244.7	4142389.9	1	4822007.4	1	1	1	1	4251899.2	1	1	5202231.9	1	4052296.3	4939579	4087815.2	6979339.3	1	6335889.4	7601981.3	1	5942243.8	197860460	4362883.1	1
130	168.1263215	1	1	1	1	1	4520701.6	1	4548721.2	1	1	6833184.2	1	1	4297148.4	1	1	1	1	1	1	1	1	1	1	1	4199881.1	1	1	1	1	5842825.7	1	1	1	1	1	1	1	1	1	6775455.9	1	1	1	4282582.9	1	1	1	1	1	1
131	168.978638118	11216332	23313739	11528157	10528643	12717335	8896092.3	21530593	11819640	8011989.1	12832867	14934446	34331151	1	1	11283127	1	8104504.4	1	1	8491876.3	5813384.9	54958386	4059349	10932583	1	13609741	37711096	8775637.9	1	34297259	1	8831916.6	15746727	1	71769249	9307207.8	1	6701923.1	1	1	1	14638864	23129871	1	7211356.9	20792834	16647638	13900975	1	1	1
132	169.024239556	1	1	1	1	1	1	1	1	1	1	1	1	4023696.5	4148741.2	1	1	1	1	1	1	67535439	1	8796828.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6632419.1	1	1	6395031.2	1	1	1	1	1	4053814.4	9084397.4	1	1
133	169.0254258	118831700	67935571	70161382	62755083	21664927	42599268	25786601	76582528	48304285	42117483	66361527	37420055	66632017	142904200	141913020	83417179	144653380	86859411	29240001	124931310	5622389300	92400442	369804190	70072686	62229843	106173840	93847296	81893213	113054820	89586867	142729040	211186360	123317290	88551546	502589610	95475280	131363990	179443310	211841000	191384080	54765791	570316950	116772890	1	168562340	168480270	228343390	184209460	448961770	84092613	49963402
134	169.050559882	1	1	4363082.1	1	1	5803304.1	1	4306276.9	4993185.2	1	1	1	1	1	4166755.9	4591839.1	1	1	1	4380336.4	5237907.3	1	1	1	1	4720920.9	4034628.2	1	1	1	4166803.3	4292537.8	4799635.1	1	1	1	1	1	4866951.3	1	4330642.9	4603963.7	1	1	1	1	6183393.7	1	1	1	1
135	169.084155111	26271838	11594844	1	1	1	1	5004531.5	1	1	1	1	1	1	1	1	1	1	1	1	20681974	1	1	1	1	1	1	1	5848806.7	4145329	1	1	1	1	4242307.8	1	1	1	1	4430572.7	1	1	1	1	1	1	3965203.1	1	1	1	1	1
136	169.0851952	1000517200	407587160	67443696	288285460	156402860	38510446	217737200	84221579	112143530	146796410	205359810	32649249	34437722	91735951	107076550	86923365	530345030	124312220	23618762	1052635400	144493140	188326720	119664550	127708540	41909085	86605215	31902730	338605930	116696180	66855102	156884820	217438910	549383230	62788228	278194350	39438938	22220964	98705014	95472621	83141142	55503080	231063710	147837980	1	130266800	81271315	71914087	125152320	98319607	83743438	391232400
137	169.587040667	1	1	1	4108258.6	1	1	6242000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27398305	1	1	1	1	1	1	1	1	1	1	1	1	4339339.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7389087.3	147186660
138	169.847119152	1	1	35272322	6105766.5	10597939	23139063	11767043	34138909	25144115	21905921	7628891.4	6528428.1	1	1	9360543.1	27396589	6956889.9	1	14882384	7643011.2	1	1	15165358	1	17304436	9175468.7	15145498	1	4322972.2	9607382.7	1	19735385	4664006.6	9912463.9	1	9386090.8	1	9055365.8	4386482.4	8011928.2	1	14037167	4334249.6	1	8211263.9	6673436.3	9095209.3	1	1	1	1
139	169.962643	1	1	4526106.2	4359742.3	3979657.8	4627853	1	1	1	4542232.1	6871924.6	4570755	1	1	1	1	1	6991478.9	1	4647066.3	1	1	1	1	1	1	1	1	1	4288879.8	1	1	5289181.9	4149030.9	1	1	1	4198749.5	4131528.3	7253549.5	1	6598214.1	4413120.1	1	4120023.7	4452530.9	1	4880040.4	1	1	1
140	170.009438667	5716499	4117215.4	4290980.1	4734344.2	1	1	1	4393406.6	1	1	1	1	6182398.7	9964603	7190657.7	1	4340859.1	4597727.8	1	4809507.8	1	1	1	5614482.8	1	4132749.6	5096795.7	7729162.2	6438428.5	7876858.1	5774144.2	7122172.4	7410279.4	8373936.3	6711069.4	4159340.3	1	1	6793361.3	5935606.3	1	6511695.6	1	1	1	1	6508295.5	7266034.1	5117364.2	7204330.1	1
141	170.020649	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5356143.4	1	1	1	1	1	1	1	1	5223932.6	4602434.4	1	1	5912498.6	1	5964430.6	1	1	1	1	1	1	1	1	4424739.8	1	1	1	1	1	1
142	170.022462333	1	4553153.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48749808	1	4358223.5	1	1	1	1	1	1	1	1	1	1	1	8170976.1	1	1	1	1	1	1	7267250.3	1	1	1	1	1	1	6816214.6	1	1
143	170.028804	5796375.1	1	4233096.2	1	1	1	1	4740482.7	1	1	4565379.3	1	1	6030591	7620933.9	3994192.2	4919167.1	4793795.5	1	7087591.8	194448110	1	21190737	1	1	5414161.6	1	1	6125472.4	4924542.4	7545220	10645249	7290731.4	1	23242593	7246352.3	1	6791019.3	11109909	8729274	1	21812308	6752653.2	1	7182565.5	8136064	8982283.2	6355702.2	23712152	4060221.7	1
144	170.055563773	4665692.8	4593992.3	6576045.9	11262034	10167900	7249951.4	15397678	4722824.3	7787740.8	5176810.9	14788233	8535573.8	108354060	6921540.4	10556172	4883221.5	1	12446281	21211513	8058221.3	4238901.6	1	5412726	5449547.3	12555041	10704855	12300485	1	7556261.8	13123076	13048969	8374534.6	15157489	17300794	9441510.7	6963926	1	8133360.9	1	14884159	26953360	15659353	6009170.6	1	6561643.2	7506693.4	1	21406716	7238364.8	9871858.6	19069245
145	170.069210591	65915680	22618379	8317232.8	56552405	10357471	7601698.1	14790449	8799499.3	18369376	15627310	9550220.3	7097816.6	6059402.3	45892679	13677071	14399000	8948359.6	15851083	6362811.3	49874352	21797624	19683329	8480856.7	13885086	9702691.8	15917914	10774088	55509014	57303337	21096839	114740240	18701706	39803636	13063997	54015850	4361048.8	1	4941107.8	1	1	1	7990299.9	9570261.3	1	7129198	1	1	5893950.6	50736031	86927221	188736580
146	170.0823715	13016099	1	1	5467031.6	1	1	1	1	1	1	5330543.3	1	1	1	1	1	6393674.3	1	1	10825779	4357018.4	1	1	1	1	1	1	1	1	1	1	1	6605366.5	1	4212716.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
147	170.088545395	75197220	29794831	5836148.9	27203545	12361315	1	18334133	6390095.4	9890787.6	12475698	13123729	4401404.5	1	7555339.1	9037842.9	6661596.1	34929420	8517775.1	1	68867508	9456891.4	17068294	10743773	11111969	1	8521502	1	29969434	8260332.5	6943435.7	12963344	16558990	39505656	7517568.5	22333293	1	1	6413303.9	6789792.8	8868549.3	4309462.5	17726560	8866905.2	1	10045170	5746380	6564470.5	11251075	9134947	7350520.7	45767236
148	171.023545463	9826429.9	4827667.7	6035598.1	5771697	1	1	1	8825768.2	5199283.7	1	1	1	4704116.5	10639514	12767472	8841446.4	11616993	8196372.3	1	10577926	375212980	7905306.3	29091622	5134109.4	5394935.7	10309105	8278498.6	5349214.8	6593083.3	6523374.6	11576154	15675249	8742730.3	8771856.6	37562428	8594035.8	1	12843534	16997735	16742534	4173206.8	40260658	8711460.6	1	9562569.1	12490904	18122200	12807129	34398817	5784053.3	1
149	171.033059667	5145472.2	1	3999440.5	1	1	7988851.5	5631949.3	6792330.6	1	5854916.1	9971575.2	5754030.2	6503446.7	4215004.6	5919794.8	4514920.6	1	1	4334728.9	4432647.8	1	1	1	1	1	7295411.3	4648068.9	1	5804605.6	6703793.1	5392987.9	1	6858380.6	1	1	1	1	6420432.7	4565993.4	1	10207577	8744884.3	1	1	6502795.4	3976282.2	5145370.4	7094490.9	4351843	4867767.4	1
150	171.072587333	4832650.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4111729.1	1	1	1	1	1	7178247	1	8221285.2	4178974.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9516608	1
