ID	MN	H	C	O	N	S	P	Na	ME	Biomarker
8360	378.000534	10	11	11	2	1	0	0	379.007407	0
8361	378.011767	10	10	10	4	1	0	0	379.0186369	0
11869	378.016411	14	7	8	4	1	2	2	422.9877644	0
8362	378.022937	16	8	11	2	0	2	0	379.0307588	0
8363	378.035202	15	13	11	0	0	1	0	379.0429344	0
10126	378.035513	17	9	11	1	0	2	1	401.0249944	0
10128	378.046746	17	8	10	3	0	2	1	401.0362605	0
8366	378.048152	14	11	9	4	1	0	0	379.0553611	0
8368	378.055545	18	13	7	2	2	0	0	379.06258	0
8369	378.056881	14	14	3	6	2	0	0	379.0640676	0
8370	378.065061	19	13	7	2	1	1	0	379.0724822	0
10131	378.070625	19	10	12	1	1	0	1	401.0597651	0
8371	378.072272	19	7	8	6	1	1	0	379.0794425	0
8373	378.078011	18	11	5	6	2	0	0	379.0850682	0
8374	378.082033	18	16	3	4	2	0	0	379.089221	0
8375	378.08282	19	13	9	2	0	1	0	379.0904254	0
8376	378.084537	18	12	8	4	1	0	0	379.0918736	0
8377	378.087527	19	11	5	6	1	1	0	379.0949945	0
8379	378.090213	23	15	7	0	1	1	0	379.0981733	0
8380	378.09193	22	14	6	2	2	0	0	379.098954	0
8381	378.093266	18	15	2	6	2	0	0	379.1003827	0
8383	378.095085	18	18	9	0	0	0	0	379.1024811	0
8384	378.095952	22	19	4	0	2	0	0	379.1034957	0
8385	378.098075	19	17	6	2	0	1	0	379.1056831	0
8386	378.099323	26	16	4	0	3	0	0	379.1066475	0
8387	378.099792	18	16	5	4	1	0	0	379.107265	0
8388	378.101446	23	14	6	2	1	1	0	379.1087933	0
8389	378.103163	22	13	5	4	2	0	0	379.11017	0
8390	378.103814	18	21	3	2	1	0	0	379.1114419	0
8391	378.113711	22	19	6	0	1	0	0	379.1211813	0
8392	378.118418	22	17	2	4	2	0	0	379.1255707	0
8394	378.122258	18	14	3	8	1	0	0	379.129565	0
10146	378.122265	23	15	8	1	1	0	1	401.1113064	0
8395	378.12628	18	19	1	6	1	0	0	379.1335133	0
8396	378.129651	22	16	1	6	2	0	0	379.1367869	0
10152	378.130127	19	17	7	3	0	0	1	401.11952	0
10155	378.135152	28	12	8	1	1	1	1	401.1244133	0
8397	378.137831	27	15	5	2	1	1	0	379.1452316	0
8400	378.157307	26	14	6	4	1	0	0	379.1649389	1
8401	378.163833	26	15	9	2	0	0	0	379.17152	0
8402	378.166036	26	17	0	6	2	0	0	379.1732105	0
8403	378.174216	31	16	4	2	1	1	0	379.1816243	0
8404	378.180742	31	17	7	0	0	1	0	379.1884714	0
10170	378.187642	27	15	8	3	0	0	1	401.1772291	0
8405	378.190321	26	18	5	4	0	0	0	379.1978882	1
8406	378.191975	31	16	6	2	0	1	0	379.199645	0
8407	378.193692	30	15	5	4	1	0	0	379.201316	0
8409	378.201554	26	17	4	6	0	0	0	379.2091245	1
8410	378.208947	30	19	2	4	1	0	0	379.215865	0
8411	378.217127	35	18	6	0	0	1	0	379.2247444	0
8412	378.22537	34	18	8	0	0	0	0	379.2330214	0
8413	378.230728	30	24	2	2	0	0	0	379.23791	0
8415	378.237939	30	18	3	6	0	0	0	379.245905	0
8418	378.29814	42	20	6	0	0	0	0	379.3056267	0
11947	379.018186	13	7	11	3	0	2	2	423.9895727	0
10212	379.030762	16	8	11	2	0	2	1	402.0203249	0
10213	379.032479	15	7	10	4	1	1	1	402.021702	0
8447	379.03918	14	15	5	3	1	1	0	380.0464568	0
8448	379.054816	17	17	5	1	2	0	0	380.0624293	0
10216	379.067147	20	9	10	2	0	2	1	402.0567407	0
8452	379.073197	23	9	7	3	1	2	0	380.0805307	0
8453	379.074127	21	11	0	7	4	0	0	380.0814092	0
8454	379.076415	13	14	8	5	0	0	0	380.0836713	0
8455	379.077282	17	15	3	5	2	0	0	380.0845567	0
8456	379.078069	18	12	9	3	0	1	0	380.0852853	0
8457	379.079786	17	11	8	5	1	0	0	380.086774	0
8458	379.080653	21	12	3	5	3	0	0	380.088132	0
8459	379.08144	22	9	9	3	1	1	0	380.0888867	0
8460	379.082776	18	10	5	7	1	1	0	380.09024	0
8461	379.084493	17	9	4	9	2	0	0	380.0919656	0
8462	379.088515	17	14	2	7	2	0	0	380.0959621	0
8463	379.091201	21	18	4	1	2	0	0	380.0986883	0
8464	379.092537	17	19	0	5	2	0	0	380.0995933	0
8465	379.093324	18	16	6	3	0	1	0	380.1004	0
8466	379.093324	18	16	6	3	0	1	0	380.1009994	0
8468	379.095041	17	15	5	5	1	0	0	380.1025588	0
8469	379.096695	22	13	6	3	1	1	0	380.1040676	0
8470	379.098412	21	12	5	5	2	0	0	380.105448	0
8471	379.098412	21	12	5	5	2	0	0	380.1062023	0
8472	379.100066	26	10	6	3	2	1	0	380.1072963	0
8473	379.102434	21	17	3	3	2	0	0	380.1095173	0
8474	379.104938	21	13	8	3	1	0	0	380.1120653	0
8475	379.106274	17	14	4	7	1	0	0	380.1136357	0
8476	379.114454	22	13	8	3	0	1	0	380.1220202	0
8477	379.116171	21	12	7	5	1	0	0	380.123276	0
8478	379.117038	25	13	2	5	3	0	0	380.124435	0
10223	379.117514	22	14	8	2	1	0	1	402.1065394	0
8480	379.124215	21	22	3	1	1	0	0	380.1315038	0
8481	379.13308	26	14	5	3	1	1	0	380.1404076	0
8482	379.141323	25	14	7	3	1	0	0	380.1487235	1
8483	379.147849	25	15	10	1	0	0	0	380.1555	0
8485	379.161285	25	16	0	7	2	0	0	380.1685407	0
8486	379.174337	25	18	6	3	0	0	0	380.1819862	1
8487	379.177708	29	15	6	3	1	0	0	380.1853498	0
8488	379.184234	29	16	9	1	0	0	0	380.1918527	0
10233	379.190284	30	16	6	2	1	0	1	402.1793128	1
8490	379.193614	25	27	1	1	0	0	0	380.2012733	0
8493	379.210722	29	19	5	3	0	0	0	380.2182213	1
8494	379.214744	29	24	3	1	0	0	0	380.2219317	0
8495	379.220619	33	17	8	1	0	0	0	380.2281398	0
8497	379.233188	29	17	3	7	0	0	0	380.2401767	0
8498	379.257004	37	18	7	1	0	0	0	380.2646647	0
8503	379.928582	11	7	10	0	1	3	0	380.9361373	0
8507	379.95208	10	11	9	0	1	2	0	380.9600106	0
10276	379.978393	11	7	13	1	0	2	1	402.9678831	0
8509	379.990182	13	11	7	2	2	1	0	380.9980691	0
10288	380.014778	15	8	12	1	0	2	1	403.0043787	0
8510	380.01752	8	12	7	6	1	0	0	381.0248925	0
8512	380.022545	17	7	8	4	2	1	0	381.030046	0
8513	380.024913	12	14	5	4	2	0	0	381.0322829	0
8515	380.026567	17	12	6	2	2	1	0	381.0340824	0
8516	380.028284	16	11	5	4	3	0	0	381.0359067	0
8517	380.029071	17	8	11	2	1	1	0	381.0368387	0
8518	380.030407	13	9	7	6	1	1	0	381.0376117	0
8520	380.032061	18	7	8	4	1	2	0	381.03965	0
8521	380.033093	17	13	9	0	1	1	0	381.0406196	0
8522	380.035597	17	9	14	0	0	1	0	381.0430983	0
8523	380.040168	12	18	2	4	2	0	0	381.0472771	0
8524	380.044326	17	12	8	2	1	1	0	381.0518029	0
8525	380.047379	12	12	3	8	2	0	0	381.05468	0
8526	380.050852	17	13	11	0	0	1	0	381.0586256	0
8527	380.052569	16	12	10	2	1	0	0	381.0601	0
8529	380.055559	17	11	7	4	1	1	0	381.0631175	0
8531	380.057213	22	9	8	2	1	2	0	381.064604	0
8533	380.05893	21	8	7	4	2	1	0	381.0660614	0
8536	380.061298	16	15	4	4	2	0	0	381.0683675	0
8537	380.061298	16	15	4	4	2	0	0	381.069017	0
8539	380.063802	16	11	9	4	1	0	0	381.0713124	0
8540	380.065456	21	9	10	2	1	1	0	381.072925	0
8541	380.066792	17	10	6	6	1	1	0	381.0742146	0
8542	380.067824	16	16	7	2	1	0	0	381.07516	0
8543	380.068509	16	9	5	8	2	0	0	381.0758975	0
8544	380.069478	21	14	8	0	1	1	0	381.0765514	0
8545	380.069478	21	14	8	0	1	1	0	381.0774175	0
8547	380.072531	16	14	3	6	2	0	0	381.0796233	0
8550	380.075217	20	18	5	0	2	0	0	381.0828997	0
8551	380.076689	21	8	9	4	1	1	0	381.08407	0
8552	380.07734	17	16	7	2	0	1	0	381.0847405	0
8554	380.079057	16	15	6	4	1	0	0	381.0864625	0
8555	380.080711	21	13	7	2	1	1	0	381.0879736	0
8557	380.083764	16	13	2	8	2	0	0	381.0908943	0
8558	380.084733	21	18	5	0	1	1	0	381.0922825	0
8559	380.085583	16	16	9	2	0	0	0	381.09312	0
8560	380.08645	20	17	4	2	2	0	0	381.093855	0
8561	380.087237	21	14	10	0	0	1	0	381.0946789	0
8562	380.088954	20	13	9	2	1	0	0	381.0961	0
8563	380.089821	24	14	4	2	3	0	0	381.0968667	0
8565	380.092976	20	18	7	0	1	0	0	381.1005802	0
8566	380.095966	21	17	4	2	1	1	0	381.1033933	0
8567	380.097683	20	16	3	4	2	0	0	381.1048078	0
8569	380.103177	21	11	5	6	1	1	0	381.1103389	0
8571	380.108049	16	14	7	6	0	0	0	381.1157189	0
8572	380.109703	21	12	8	4	0	1	0	381.1173328	0
8573	380.11142	20	11	7	6	1	0	0	381.1186724	0
8574	380.112071	16	19	5	4	0	0	0	381.119665	0
8575	380.112938	20	20	0	4	2	0	0	381.1204329	0
8576	380.113725	21	17	6	2	0	1	0	381.1211017	0
8578	380.115442	20	16	5	4	1	0	0	381.122878	0
8579	380.117096	25	14	6	2	1	1	0	381.1244349	1
8580	380.118813	24	13	5	4	2	0	0	381.1257567	0
8581	380.119464	20	21	3	2	1	0	0	381.1270989	0
8583	380.123622	25	15	9	0	0	1	0	381.1313598	0
8584	380.131865	24	15	11	0	0	0	0	381.139025	0
8585	380.133201	20	16	7	4	0	0	0	381.14052	0
8586	380.134855	25	14	8	2	0	1	0	381.1421196	0
8587	380.144434	20	15	6	6	0	0	0	381.15178	0
10322	380.145777	21	17	7	3	0	0	1	403.1351717	0
8588	380.146088	25	13	7	4	0	1	0	381.1535978	1
10324	380.149148	25	14	7	3	1	0	1	403.1385733	0
8589	380.153481	29	15	5	2	1	1	0	381.1608509	1
8590	380.155198	28	14	4	4	2	0	0	381.162378	0
8591	380.158353	24	18	7	2	0	0	0	381.1658994	0
8592	380.160007	29	16	8	0	0	1	0	381.1677113	0
10327	380.160381	25	13	6	5	1	0	1	403.149564	0
8593	380.169586	24	17	6	4	0	0	0	381.177274	1
8595	380.179483	28	15	9	2	0	0	0	381.1871882	0
8597	380.193706	29	13	5	6	0	1	0	381.2010787	0
8598	380.196392	33	17	7	0	0	1	0	381.2041082	0
8600	380.205971	28	18	5	4	0	0	0	381.2135171	1
8601	380.207625	33	16	6	2	0	1	0	381.2152309	0
8605	380.224597	32	19	2	4	1	0	0	381.2316413	1
8606	380.232777	37	18	6	0	0	1	0	381.2403936	0
8607	380.23583	32	18	1	6	1	0	0	381.2430725	0
8608	380.24102	36	18	8	0	0	0	0	381.248584	0
8609	380.24401	37	17	5	2	0	1	0	381.251645	0
8611	380.253589	32	18	3	6	0	0	0	381.26143	0
8620	381.039575	16	11	8	3	1	1	0	382.0471991	0
8622	381.043597	16	16	6	1	1	1	0	382.0512967	0
8623	381.047818	15	11	10	3	1	0	0	382.05511	0
8624	381.05483	16	15	5	3	1	1	0	382.0618656	0
8626	381.059918	19	11	4	5	3	0	0	382.0671216	0
8627	381.060569	15	19	2	3	2	0	0	382.068016	0
8628	381.062422	19	7	9	5	2	0	0	382.0697825	0
8629	381.064409	11	16	3	7	1	0	0	382.071634	0
8630	381.064727	20	13	8	1	1	1	0	382.0724496	0
8632	381.067095	15	20	5	1	1	0	0	382.0745614	0
8633	381.067962	19	21	0	1	3	0	0	382.0754722	0
8644	381.079331	24	9	7	3	2	1	0	382.0868841	0
8645	381.080832	15	15	9	3	0	0	0	382.0883884	0
8646	381.082486	20	13	10	1	0	1	0	382.0896349	0
8648	381.085539	15	13	5	7	1	0	0	382.0928476	0
8649	381.085857	24	10	10	1	1	1	0	382.09344	0
8650	381.087193	20	11	6	5	1	1	0	382.0942136	0
8651	381.088225	19	17	7	1	1	0	0	382.095666	0
8652	381.089092	23	18	2	1	3	0	0	382.0965942	0
8654	381.092065	15	14	8	5	0	0	0	382.0997602	0
8656	381.095436	19	11	8	5	1	0	0	382.1030906	0
8657	381.096954	19	20	1	3	2	0	0	382.1039006	0
8658	381.097741	20	17	7	1	0	1	0	382.1048455	0
8660	381.10348	19	21	4	1	1	0	0	382.1109311	0
8661	381.104952	20	11	8	5	0	1	0	382.1126033	0
8662	381.112345	24	13	6	3	1	1	0	382.119895	0
8663	381.118084	23	17	3	3	2	0	0	382.1253253	1
8664	381.120588	23	13	8	3	1	0	0	382.1279002	1
8666	381.130104	24	13	8	3	0	1	0	382.1377918	1
8668	381.142369	23	18	8	1	0	0	0	382.1498658	0
8669	381.153602	23	17	7	3	0	0	0	382.161116	1
8670	381.156973	27	14	7	3	1	0	0	382.164119	1
8671	381.163499	27	15	10	1	0	0	0	382.1710347	0
8672	381.166489	28	14	7	3	0	1	0	382.17422	0
8674	381.178754	27	19	7	1	0	0	0	382.1863751	0
8675	381.187483	27	22	1	3	1	0	0	382.1951317	0
8676	381.189987	27	18	6	3	0	0	0	382.1976493	1
8677	381.199884	31	16	9	1	0	0	0	382.2074847	0
8678	381.20122	27	17	5	5	0	0	0	382.208595	0
8679	381.202874	32	15	6	3	0	1	0	382.2106573	1
8681	381.215139	31	20	6	1	0	0	0	382.2226767	0
8682	381.216475	27	21	2	5	0	0	0	382.2241321	0
8686	381.237605	31	18	4	5	0	0	0	382.2451311	1
8687	381.239259	36	16	5	3	0	1	0	382.2465167	0
8688	381.251524	35	21	5	1	0	0	0	382.2590065	0
8689	381.272654	39	18	7	1	0	0	0	382.2802883	0
8728	381.91908	9	5	10	2	1	3	0	382.9267504	0
8737	381.940455	11	11	7	0	3	1	0	382.9476987	0
8739	381.952475	12	7	12	0	1	2	0	382.9602404	0
8742	381.978963	12	10	8	2	1	2	0	382.9864051	0
8743	381.982334	16	7	8	2	2	2	0	382.9896925	0
10434	381.994043	13	7	13	1	0	2	1	404.9835171	0
8746	381.995449	10	10	12	2	1	0	0	383.0023767	0
8747	382.004115	16	12	8	0	1	2	0	383.0117825	0
8748	382.005832	15	11	7	2	2	1	0	383.0136218	0
8749	382.015411	10	12	5	6	2	0	0	383.0227917	0
10445	382.030428	17	8	12	1	0	2	1	405.0199614	0
8752	382.040563	14	14	5	4	2	0	0	383.04777	0
8754	382.043067	14	10	10	4	1	0	0	383.0500747	0
8755	382.043934	18	11	5	4	3	0	0	383.051435	0
8756	382.044721	19	8	11	2	1	1	0	383.052221	0
8759	382.048743	19	13	9	0	1	1	0	383.0566844	0
8760	382.051247	19	9	14	0	0	1	0	383.058791	0
8761	382.052583	15	10	10	4	0	1	0	383.0596125	0
8762	382.05345	19	11	5	4	2	1	0	383.0605236	0
8763	382.054237	20	8	11	2	0	2	0	383.0618246	0
8764	382.056605	15	15	8	2	0	1	0	383.0639976	0
12180	382.056605	13	15	8	2	0	1	2	427.0278858	0
8765	382.057853	22	14	6	0	3	0	0	383.0651215	0
8766	382.058322	14	14	7	4	1	0	0	383.065792	0
8767	382.059976	19	12	8	2	1	1	0	383.067368	0
8768	382.061693	18	11	7	4	2	0	0	383.0686755	0
8769	382.062344	14	19	5	2	1	0	0	383.0695367	0
8770	382.063347	23	9	8	2	2	1	0	383.070794	0
8771	382.064848	14	15	10	2	0	0	0	383.0723288	0
8773	382.067187	19	6	9	6	1	1	0	383.0746384	0
8790	382.088968	19	11	9	4	0	1	0	383.096668	0
8791	382.09	18	17	10	0	0	0	0	383.0974376	0
8792	382.091552	22	11	3	6	3	0	0	383.0986268	0
8793	382.09299	19	16	7	2	0	1	0	383.1001833	0
8795	382.094707	18	15	6	4	1	0	0	383.1021814	0
8796	382.096361	23	13	7	2	1	1	0	383.1037164	0
8797	382.098078	22	12	6	4	2	0	0	383.10516	0
8798	382.100201	19	10	8	6	0	1	0	383.1073433	0
8799	382.102887	23	14	10	0	0	1	0	383.1105389	0
8800	382.109311	22	11	5	6	2	0	0	383.1163536	0
8801	382.11113	22	14	12	0	0	0	0	383.11866	0
8803	382.121195	18	18	2	6	1	0	0	383.1284433	0
8804	382.12323	26	14	6	2	2	0	0	383.1304241	0
8805	382.124566	22	15	2	6	2	0	0	383.1316825	0
10463	382.128413	23	13	8	3	1	0	1	405.1175364	0
8806	382.132746	27	14	6	2	1	1	0	383.1402167	0
8807	382.134463	26	13	5	4	2	0	0	383.1416668	0
8808	382.137618	22	17	8	2	0	0	0	383.1452213	0
8809	382.139272	27	15	9	0	0	1	0	383.1470342	0
8811	382.150505	27	14	8	2	0	1	0	383.1584182	1
8812	382.159615	30	15	5	2	2	0	0	383.16716	0
8813	382.161738	27	13	7	4	0	1	0	383.1693889	0
8814	382.163455	26	12	6	6	1	0	0	383.17082	0
8815	382.164106	22	20	4	4	0	0	0	383.17156	0
10470	382.164798	27	14	7	3	1	0	1	405.1541629	0
8817	382.167477	26	17	4	4	1	0	0	383.1743365	0
8818	382.172971	27	12	6	6	0	1	0	383.18053	0
8819	382.175657	31	16	8	0	0	1	0	383.1832742	0
8820	382.185236	26	17	6	4	0	0	0	383.1928131	1
8821	382.190912	31	20	5	0	0	1	0	383.19854	0
8823	382.196469	26	16	5	6	0	0	0	383.2040336	0
8825	382.203862	30	18	3	4	1	0	0	383.21103	0
8827	382.212042	35	17	7	0	0	1	0	383.2197216	0
8828	382.219117	30	22	0	4	1	0	0	383.22612	0
8829	382.221621	30	18	5	4	0	0	0	383.2292709	0
8830	382.232854	30	17	4	6	0	0	0	383.2405584	1
8831	382.23554	34	21	6	0	0	0	0	383.2433375	0
8832	382.240898	30	27	0	2	0	0	0	383.2485889	1
8833	382.248427	39	18	6	0	0	1	0	383.256205	0
8834	382.258006	34	19	4	4	0	0	0	383.2655986	1
8835	382.269239	34	18	3	6	0	0	0	383.2768137	1
8836	382.271925	38	22	5	0	0	0	0	383.2794436	0
8841	382.914329	8	4	10	3	1	3	0	383.9215718	0
8842	382.920068	7	8	7	3	2	2	0	383.9274322	0
8845	382.935704	10	10	7	1	3	1	0	383.9428336	0
8849	382.94522	11	10	7	1	2	2	0	383.9529167	0
8853	382.957303	6	7	10	5	1	1	0	383.964345	0
8854	382.958957	11	5	11	3	1	2	0	383.966625	0
8855	382.980332	13	11	8	1	3	0	0	383.9874	0
8856	382.995342	15	6	10	3	1	2	0	384.003155	0
8858	383.01066	9	11	5	7	2	0	0	384.018023	0
8859	383.045709	17	11	8	3	2	0	0	384.0533144	0
8860	383.047045	13	12	4	7	2	0	0	384.0545981	0
8861	383.058596	22	8	8	3	2	1	0	384.0661175	0
8862	383.060964	17	15	5	3	2	0	0	384.068258	0
8864	383.064804	13	12	6	7	1	0	0	384.072135	0
8867	383.068357	21	17	3	1	3	0	0	384.0758095	0
8869	383.07133	13	13	9	5	0	0	0	384.0790375	0
8870	383.072197	17	14	4	5	2	0	0	384.0797067	0
8872	383.075568	21	11	4	5	3	0	0	384.0826608	0
8877	383.082745	17	20	5	1	1	0	0	384.0899602	0
8878	383.083612	21	21	0	1	3	0	0	384.0911765	0
8879	383.087588	22	7	9	5	1	1	0	384.09499	0
8880	383.089956	17	14	6	5	1	0	0	384.0972331	0
10508	383.091299	18	16	7	2	1	0	1	406.0808275	0
8882	383.093327	21	11	6	5	2	0	0	384.1001529	0
8883	383.097349	21	16	4	3	2	0	0	384.1045223	0
10515	383.099161	14	18	6	4	0	0	1	406.088528	0
8885	383.102843	22	11	6	5	1	1	0	384.11053	0
10519	383.104186	23	13	7	2	1	1	1	406.0939232	0
8886	383.106379	21	13	12	1	0	0	0	384.11368	0
8887	383.107715	17	14	8	5	0	0	0	384.1152216	0
8888	383.112604	21	20	1	3	2	0	0	384.1196267	0
8889	383.11913	21	21	4	1	1	0	0	384.1265333	0
8890	383.120602	22	11	8	5	0	1	0	384.1282569	0
8891	383.126341	21	15	5	5	1	0	0	384.13348	0
8892	383.127995	26	13	6	3	1	1	0	384.135865	0
8893	383.133734	25	17	3	3	2	0	0	384.1409632	0
8894	383.136238	25	13	8	3	1	0	0	384.1434813	0
8895	383.142764	25	14	11	1	0	0	0	384.1503035	0
8896	383.1441	21	15	7	5	0	0	0	384.15117	0
8897	383.145754	26	13	8	3	0	1	0	384.1534947	1
8898	383.147471	25	12	7	5	1	0	0	384.15493	0
8899	383.148122	21	20	5	3	0	0	0	384.1556525	0
10532	383.148814	26	14	8	2	1	0	1	406.1378447	1
8900	383.148989	25	21	0	3	2	0	0	384.156655	0
8901	383.151493	25	17	5	3	1	0	0	384.159081	0
8902	383.155333	21	14	6	7	0	0	0	384.1626125	0
8903	383.156987	26	12	7	5	0	1	0	384.164496	1
8905	383.169252	25	17	7	3	0	0	0	384.1769044	0
8906	383.179149	29	15	10	1	0	0	0	384.1867353	0
8907	383.180485	25	16	6	5	0	0	0	384.1880978	1
8908	383.182139	30	14	7	3	0	1	0	384.1899131	1
8909	383.184507	25	21	4	3	0	0	0	384.1915256	0
10540	383.185199	30	15	7	2	1	0	1	406.1743108	0
8910	383.194404	29	19	7	1	0	0	0	384.2019675	0
8911	383.200765	34	15	4	3	1	1	0	384.2086636	0
8912	383.215534	33	16	9	1	0	0	0	384.2229939	0
8913	383.21687	29	17	5	5	0	0	0	384.2244419	0
8914	383.224914	29	27	1	1	0	0	0	384.23258	0
8915	383.230789	33	20	6	1	0	0	0	384.2383393	0
8916	383.24099	34	13	4	7	0	1	0	384.2484775	0
8917	383.242022	33	19	5	3	0	0	0	384.249667	1
8918	383.267174	37	21	5	1	0	0	0	384.2748443	0
8930	383.929236	10	10	8	0	2	2	0	384.936867	0
8931	383.930953	9	9	7	2	3	1	0	384.9381518	0
8932	383.93174	10	6	13	0	1	2	0	384.93949	0
8933	383.93473	11	5	10	2	1	3	0	384.9422072	0
8935	383.954206	10	4	11	4	1	2	0	384.9612531	0
8936	383.958228	10	9	9	2	1	2	0	384.965682	0
8937	383.961599	14	6	9	2	2	2	0	384.9689835	0
12327	383.979358	12	6	11	2	1	2	2	428.9506866	0
10583	383.982418	14	7	11	1	2	1	1	406.97155	0
8942	383.99249	17	12	6	0	3	1	0	384.9996202	0
8943	383.994613	14	10	8	2	1	2	0	385.0021784	0
8944	383.997984	18	7	8	2	2	2	0	385.00544	0
8945	384.005846	14	9	7	4	1	2	0	385.013248	0
10589	384.009693	15	7	13	1	0	2	1	406.9992213	0
8947	384.021482	17	11	7	2	2	1	0	385.0293242	0
8948	384.030998	18	11	7	2	1	2	0	385.0385251	0
10601	384.036181	15	10	9	3	0	2	1	407.0256486	0
8950	384.045767	17	12	12	0	0	1	0	385.0532116	0
8951	384.047103	13	13	8	4	0	1	0	385.0543921	0
8952	384.055346	12	13	10	4	0	0	0	385.0632	0
8954	384.058717	16	10	10	4	1	0	0	385.0661123	0
8955	384.059584	20	11	5	4	3	0	0	385.066926	0
8957	384.06611	20	12	8	2	2	0	0	385.0735	0
8958	384.072636	20	13	11	0	1	0	0	385.080345	0
8960	384.077343	20	11	7	4	2	0	0	385.084558	0
8961	384.079648	21	17	6	0	1	1	0	385.0867355	0
8962	384.080498	16	15	10	2	0	0	0	385.0877526	0
8963	384.082152	21	13	11	0	0	1	0	385.0898404	0
8964	384.083869	20	12	10	2	1	0	0	385.0912019	0
8965	384.084736	24	13	5	2	3	0	0	385.0919586	0
8967	384.093385	21	12	10	2	0	1	0	385.1011451	0
8968	384.095102	20	11	9	4	1	0	0	385.1024234	0
8969	384.096438	16	12	5	8	1	0	0	385.1035633	0
8970	384.098092	21	10	6	6	1	1	0	385.1053471	0
8971	384.10046	16	17	3	6	1	0	0	385.1077939	0
8972	384.104618	21	11	9	4	0	1	0	385.1124136	1
8974	384.110357	20	15	6	4	1	0	0	385.1181619	0
8975	384.112011	25	13	7	2	1	1	0	385.1195991	0
8976	384.113728	24	12	6	4	2	0	0	385.120829	0
8977	384.114379	20	20	4	2	1	0	0	385.121785	0
8978	384.115851	21	10	8	6	0	1	0	385.1230485	0
8979	384.116883	20	16	9	2	0	0	0	385.12442	0
8980	384.119086	20	18	0	6	2	0	0	385.1263122	0
8981	384.120254	24	13	9	2	1	0	0	385.127714	0
8982	384.12159	20	14	5	6	1	0	0	385.1286662	0
8983	384.122241	16	22	3	4	0	0	0	385.13005	0
8984	384.123244	25	12	6	4	1	1	0	385.131165	0
8985	384.127266	25	17	4	2	1	1	0	385.1345531	0
8986	384.12977	25	13	9	2	0	1	0	385.1376664	0
8987	384.13888	28	14	6	2	2	0	0	385.1460493	0
10627	384.140692	21	16	8	3	0	0	1	407.130096	0
8988	384.141003	25	12	8	4	0	1	0	385.1486622	0
10629	384.144063	25	13	8	3	1	0	1	407.133356	0
8990	384.154922	29	15	9	0	0	1	0	385.1625484	0
8991	384.159629	29	13	5	4	1	1	0	385.1674635	1
10636	384.160972	30	15	6	1	1	1	1	407.1505213	0
8992	384.163165	28	15	11	0	0	0	0	385.1707276	0
8993	384.173548	33	16	6	0	1	1	0	385.1812418	0
8994	384.177388	29	13	7	4	0	1	0	385.185008	0
8995	384.183127	28	17	4	4	1	0	0	385.1901483	0
8996	384.183778	24	25	2	2	0	0	0	385.1914362	0
8998	384.191307	33	16	8	0	0	1	0	385.1990422	0
8999	384.200886	28	17	6	4	0	0	0	385.2085693	0
9000	384.206562	33	20	5	0	0	1	0	385.2141893	0
9001	384.212119	28	16	5	6	0	0	0	385.2198402	0
9002	384.237271	32	18	5	4	0	0	0	385.2448638	1
9003	384.242947	37	21	4	0	0	1	0	385.2504933	0
