ID	Mass	R7S1	R7S2	R7S4	R7S5	R7S6	R7S7	R7S8	R7S9	R7S10	R7S11	R7S12	R7S13	R7S14	R7S15	R7S16	R8S1	R8S2	R8S4	R8S5	R8S6	R8S7	R8S8	R8S9	R8S10	R8S11	R8S12	R8S13	R8S14	R8S15	R8S16	R9S1	R9S2	R9S4	R9S5	R9S6	R9S7	R9S8	R9S9	R9S10	R9S11	R9S12	R9S13	R9S14	R9S15	R9S16
369	202,04774	6817586	11134981	8169058	6180295	10345226	11241987	9495051	3192949	8707249	9899797	0	0	2828176	10644365	10227448	7236940	11121116	7370516	0	8606449	2722680	9510173	7702132	11351218	10410349	8049221	10808414	8010773	0	11117691	8734783	13159728	9420570	10980234	6749283	12546862	5823164	10309592	7986867	5276817	4750778	0	7860929	4629788	4284843
372	202,084125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3053355	0	3149760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2838722	0	0	0	0	0	0
373	202,12051	2755403	3782174	3689082	3668959	4324135	3724321	4428838	0	3876559	4228913	0	0	0	5434279	4574999	2871147	4010492	3220268	0	4599565	0	4458296	2844806	4422862	0	0	3271800	3277355	0	4773014	4065882	4872525	4209460	3448742	2822273	5070662	0	4514807	2749137	0	3087319	0	2927585	0	0
375	203,079374	15725704	21365082	24735654	17014554	29035666	28165028	27358088	9034763	25087562	25669790	4573459	0	5615365	28071162	28324006	18242292	24431514	19914852	6875158	26893434	0	27268754	16907118	29480512	24074990	23015350	21286336	15753550	6815782	27147756	21397938	22892230	29583484	28929290	21864960	26883194	13153267	29839740	24201302	13082148	12553042	4410514	24377480	12748442	8257310
376	204,009246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2688975	0	0	0	0	2973243	0	0	0	0	0	0	2673705	0	0	0	0	0	0	0	0	0	0	0	0	0
378	204,027005	85630384	114057864	125018304	77373504	140140016	134571280	129131736	40885616	105455544	135356928	18844172	17388658	28748876	118400568	137519648	80501864	127556904	93249928	28429564	123723224	19077058	132376544	82566216	125675424	114711616	98279672	89071352	82387552	29680960	126426928	89170680	124690480	140569008	140631648	99836776	135521696	60644612	137028336	114055624	70868872	68424896	18577810	127818272	57710572	35282020
379	204,027872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3309616	0	0	0	2923934	0	0	0	0	0	0	0	0	0
382	204,06339	3446719	6264466	5323982	3403855	6564347	7046436	5632227	0	5914562	6931974	0	0	0	6086215	6033971	4999289	5841205	3341717	0	5470691	0	6204393	4077646	4823468	5050446	4238598	6251269	5609065	0	6238013	4431621	6790205	5424574	6061673	4318074	6413737	3468045	5231359	4291033	3551126	3430602	0	6002225	4168184	0
384	204,099775	0	0	0	2791002	0	0	3290864	0	2690512	0	0	0	0	2778707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3047882	0	0	3187635	0	0	2725095	0	0	0	0	0	0
386	204,11503	26070478	32617122	31310044	24625246	38206988	32822584	31818996	14681490	33202134	35406360	4961827	3480205	9684074	32294488	35889736	25762958	35831112	24744356	10091793	32091636	6191067	36874236	26201178	32249790	32095328	28528920	33177366	22889080	11140441	35258192	32936726	38633552	31619534	36396668	30765964	35128760	18259228	37036820	29600238	22081450	22021342	6830506	29874758	19941386	11914371
388	205,037509	0	2821817	0	3955059	4932435	0	0	0	5718314	0	0	0	0	0	3320751	0	5007041	0	0	4084028	0	0	2838301	10645767	0	0	5210169	0	0	2852990	0	4362660	3710703	3210680	3409123	3619526	0	7597169	8797004	0	0	0	0	0	0
389	205,04088	0	2816442	3870181	0	0	2747540	3599919	0	0	4296543	0	0	0	2783108	0	0	0	0	0	2650173	0	3492142	0	3045128	0	0	0	0	0	0	0	0	2995440	3474873	3026660	3356359	0	0	0	0	0	0	2755530	0	0
390	205,058639	4822764	6817727	7648746	4727161	7552859	6540954	6440501	0	6087986	8351590	0	0	3218851	7512970	7366583	4196855	6804169	5424829	2916840	7110467	0	7150900	4897058	7223566	5021095	5449293	7095359	3413880	0	6993029	6008910	7546284	5008117	8816575	4496619	7525068	3592732	8883321	5665621	4730112	5525052	0	5424081	3081037	3025339
392	205,095024	19681014	30430154	28324340	18624900	31653734	34555560	25650752	9979639	27967806	26846066	3415317	3246522	5800367	30828438	32011204	19897860	34954968	24535752	7566832	31317840	3859686	28944704	21421354	30411034	25218482	24810072	25604170	18101122	8060527	29282448	24884314	33522104	28953344	33480650	23246072	35464920	15732262	30758022	27143010	15264013	16385609	4226723	25025504	14233945	10712518
395	206,024896	0	0	0	0	0	0	2867055	0	0	0	0	0	0	0	0	0	2962502	0	0	0	0	0	0	0	0	0	0	0	0	2724279	0	0	3217942	0	0	0	0	0	0	0	0	0	0	0	0
397	206,036129	0	5519579	4975349	0	0	0	0	0	3199631	3078323	0	0	0	4421819	4317480	4205410	0	2822610	0	0	0	0	3271140	4409949	0	0	0	3675253	2838380	4375994	0	3452680	0	2884867	0	5051358	0	3065312	0	0	0	0	4200800	0	0
398	206,040151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3184394	2687002	3113732	0	0	0	0	0	0	0	0	0	0	0
400	206,042655	266330128	413263072	413197056	247325328	404021408	425584640	362473344	128606280	386130592	385082560	42826736	33019600	83484376	423815360	480437536	279371616	466083904	314827744	89317048	362537120	49019356	417786464	257940960	420080224	357621472	327279488	373285216	237855856	98621296	451469760	345236864	472507136	420670496	468377856	312206912	461039584	189554464	455796192	345824448	200172128	218617760	51084168	363978080	196139664	125689584
403	206,07904	13828114	11410663	18395904	5454492	15614133	14114828	21702528	5092433	13748894	17892544	0	0	0	11714759	14261560	15726450	11698267	14445534	4053698	16566432	0	17295994	8654316	13316715	19652346	10378127	13855093	8514688	2974584	12302791	19715474	10672919	21609510	13269265	10626648	15333353	10874660	16721392	12176589	8039015	6926251	0	12399985	5741213	3601663
409	207,053159	4244768	11458038	10589182	3850149	8663541	11712865	9400497	0	8702959	8308225	0	0	2808848	10072554	8847003	7253201	10998225	8512742	0	8851939	0	10927012	5545633	9094060	8747060	8070327	8165010	5046639	0	8907504	8425148	11080808	11552059	11100744	5404584	12122350	4637716	8558410	7885354	4610994	5580032	0	7769844	3502034	4287528
410	207,05653	0	2681335	0	0	3376630	2704739	0	0	2918640	0	0	0	0	3358187	0	2986450	0	0	0	2841572	0	3592101	0	0	0	0	0	0	0	0	0	2954345	2933564	0	0	0	0	0	0	0	0	0	0	0	0
412	207,089544	7738666	10493440	13507591	7592879	17084928	11123054	14960828	3192743	9735163	11349517	0	0	3005979	12075509	12498600	11004125	11698654	9184496	3294093	18452974	0	14953391	8773287	13818807	11321407	9907394	11469468	6651256	2781307	10656507	11890375	11660404	11582789	16491091	11009973	11192567	7746589	10934102	10761783	6690750	8144141	2707061	10544898	5439453	3662386
413	207,944278	3828748	7120612	6722780	4590734	6012688	7573136	6994366	4270784	3567898	7578397	3959174	2891482	4684054	12620522	5254103	7213576	8076062	5899727	3814447	2906882	2809768	8344747	8024892	4339399	5527882	8431036	3974029	4338239	3967821	6338550	11481026	10532243	9405999	12903260	3430610	6027730	6411494	3612797	4181345	9702615	6706736	4998445	4080973	3793123	6395181
417	208,004161	0	0	2888427	0	2688291	0	0	0	0	0	0	0	0	2781947	2786284	0	3069236	0	0	0	0	4399293	0	2855642	3604316	3127245	2787229	0	0	3558919	0	0	3080767	3423086	0	3444193	0	3621521	4244342	0	0	0	0	0	0
418	208,019416	0	0	0	2833057	0	0	4373972	2658008	0	0	0	0	0	2872063	0	0	3496762	0	0	2663706	0	4523713	0	3693790	0	0	4629410	0	0	4177419	2914264	0	0	4944755	0	5070309	3884791	0	4034427	0	4859465	0	3861610	0	0
420	208,037175	0	0	0	0	0	3470510	0	0	3030840	3093306	0	0	0	2669828	2701304	0	0	2786790	0	0	0	0	3199308	0	0	0	0	0	0	0	0	3324850	0	0	0	3110377	0	3420317	0	0	0	0	3018353	0	0
421	208,040546	0	0	2701044	0	0	0	0	0	0	0	0	0	0	0	3557881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2777105	2985438	0	0	0	0	0	0	3552926	0	0	0	0	0	0	0
424	208,058305	38634024	58238720	55256312	37323948	64037684	64170676	59230688	20783844	54428992	55109440	9096605	8308984	15470902	60099340	64530432	46244400	66118472	43255276	16842820	60769060	10802114	64892108	41090896	68513000	56557932	49923548	56492972	37766744	15417704	57910296	51128292	65480120	60927564	67167104	46516472	67430896	29876480	68315296	56328072	30360828	32102998	11734340	54730872	30276870	20877646
426	208,09469	12753459	25118476	20894976	9608372	19399488	31902402	21596650	7419632	21648716	24987468	0	0	3596609	18664212	23255052	14850620	27616086	17196532	4816971	22119218	0	20843734	14110549	27311350	17064312	19883494	18596790	14980705	4095345	18183200	18696174	24561092	27266648	30253962	10916100	31640056	9062664	23828656	19357588	13069576	12071522	0	18096262	7714064	6204761
427	209,035795	0	2679804	3590625	0	3063392	0	3226874	0	0	0	0	0	0	4954136	4257103	0	3812524	2693344	0	0	0	3693025	0	0	0	0	0	0	0	3640107	2801401	3005175	4131661	0	0	0	2807258	0	0	2673716	0	0	2759146	0	0
433	209,983426	3213321	4403431	4246202	2843265	3239801	4538146	5299202	0	3907496	4963720	0	0	0	6545684	8729227	4257971	5966332	2926019	0	3334005	0	6233829	3263615	5189421	3461032	4122610	3152815	7638010	2729250	9055790	3781628	6337572	4296251	5288373	3356508	3909565	2959012	5778206	3753484	3015001	0	0	11621192	3978037	0
434	210,019811	4401681	5693679	4295362	3626633	5911940	6492462	5514252	0	5664691	6266259	0	0	0	5137693	10011287	4754623	5712393	4370380	0	4590976	0	6488814	4966533	6680376	6214579	4859387	5643704	4513793	0	9565752	5837318	5540911	6884420	6257088	4427623	6148038	2930348	7881513	7245336	2952548	3748568	0	5747542	3640127	0
444	210,052825	3070489	4697335	4588234	0	4656526	4431160	4308501	0	4257725	4058524	0	0	0	5516582	5927586	4080330	5219860	3630548	0	4958602	0	4664055	0	4965186	3811260	3575812	3764672	3245064	0	4903489	3835919	5523514	4751436	4494793	4381554	6095821	0	5206836	4147746	2691950	2860771	0	4446050	2774856	0
445	210,056196	3197466	4154616	3638986	0	4827535	3315001	3488790	0	0	3643805	0	0	0	3426598	4047523	0	3577365	2771412	0	3512715	0	2873592	3054218	2957634	3971005	3844101	2802113	0	0	4574786	3289616	4309563	2844237	3880906	3560307	4750798	0	4031285	3286051	0	0	0	3818339	2878793	0
447	210,073955	56329248	96315648	87140048	53282452	88352144	100609344	81636376	29943126	84273088	85272992	11622166	9876210	22377312	93400360	92842664	66299088	103933464	69953496	23052704	86123920	14032249	91844352	59981964	90926920	76309440	78342152	77800904	54241292	24873782	87664200	76212760	102819904	92631120	96183760	68316024	108342224	41108152	90745656	76472872	51791732	54967528	13428434	76522344	41762640	32760700
449	210,08921	6232098	3889408	2871506	4183706	10991000	10620227	5449759	3231579	9355208	7347623	0	0	0	3477807	4454062	4233430	4565537	4326364	0	12107156	0	3804929	3656847	8945484	7193543	5589006	9313738	4179983	2656825	5234250	4956185	5088325	5358677	5156308	9339773	9040853	3045562	10580799	11856430	0	0	0	9128815	3324242	0
450	210,092581	12471331	15716609	0	16166554	0	0	0	8492380	16349129	0	3738393	2753270	5054310	0	0	15871191	20071970	0	5746083	0	3286397	0	12023951	0	0	0	17937866	11751440	5561146	0	18111002	18704454	0	0	16644990	0	0	21629760	17396272	11669371	0	3581653	0	11523923	7179136
454	211,048074	0	0	0	0	0	0	0	0	0	0	0	0	0	3055140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3631469	3196732	0	0	3465390	0	0	0	0	0	0	0	0	0
456	211,084459	4202763	5114349	4027308	4345725	6069943	5350004	4396330	0	5212409	5096135	0	0	0	4874797	5906416	4520469	6385529	4690114	0	4787897	0	5974023	3159325	5213287	6244576	3832083	4051654	2868951	2686990	5771089	5798687	5925240	4520261	5746411	3089066	6600886	2794373	5324921	6108014	0	2872360	0	5577941	3044965	0
458	211,996572	0	4457151	5424237	2694214	4152757	6269828	4801047	0	3767818	4308935	0	0	0	2838799	3832080	4024114	5033646	3623309	0	4602815	0	3860719	0	4411747	4091355	0	5181351	0	0	3021370	3524617	6115979	5422617	4432867	0	6412669	0	4910480	2858636	0	0	0	0	0	0
460	212,008592	0	9632449	0	0	5760953	6284168	0	2934155	4644365	0	0	0	0	3327250	0	3973942	0	0	0	14729154	3386105	0	3238810	5944678	0	3371005	3712426	0	0	0	0	3392655	0	6667239	0	10190207	0	0	5476496	2914739	0	3061288	0	0	0
461	212,03209	0	2802887	4281461	3668557	4458431	4225935	0	0	3200532	3400145	0	0	0	3217175	3256603	0	3749050	0	0	3239881	0	4545784	0	3026284	3364325	0	0	2784140	0	3366979	3813394	3753622	3272224	3583981	2751936	0	0	2788251	0	0	0	0	3545636	0	0
462	212,035461	0	0	0	0	2792384	0	0	0	0	2672594	0	0	0	0	2948380	0	0	0	0	0	0	2884857	0	0	0	0	0	0	0	0	0	0	0	0	0	2733957	0	2967452	0	0	0	0	0	0	0
464	212,068475	2665448	4897487	5516412	3289173	5068745	4650905	3500585	2725788	4384287	4477915	0	0	0	3579680	5105959	3816776	4690118	3258269	0	4177875	0	5247233	3362210	4777334	4272623	3975180	3365816	2953107	0	4692044	3722267	5020321	4739625	5039095	3332555	5442956	3310660	5075366	3151522	3383748	2690904	0	3462192	3178860	2761084
467	212,071846	171042288	176712400	184248448	150104144	234940368	233369504	193752624	64071580	230418976	212593632	18559072	16620733	25240924	156790560	193916192	130410312	187033792	158853536	47735508	215017424	21622532	203911424	120250784	225243504	219702768	165833232	221472704	100133264	31980760	175695952	217148448	191031968	234123824	216262640	190934480	230878608	92431432	244641184	211543200	103049672	102801240	26796082	160032304	99541360	40838524
471	212,10486	14441968	20437718	20375684	15908957	22484948	24031140	18361906	7440294	20019754	19516388	2989157	0	5632357	21499688	20696370	17160020	22227154	16052644	5252824	22144990	4117259	22139146	14717351	21750144	19219960	17816086	17557442	13556122	6805728	19355734	18586660	22411948	21471792	22104064	16354773	23899540	11220043	20676016	18883758	13832655	12220259	3535928	18949694	11395445	7292293
472	212,141245	0	2696927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3125471	0	0	0	0	0	2768556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473	213,063724	2660544	3457452	3929415	0	4416728	4549817	3692323	0	3072832	3352811	0	0	0	5405710	6211161	3266168	4090384	3794035	0	3486441	0	4046326	3356194	5595776	3623162	2736897	3182247	3453514	0	4543811	3037458	4223942	5486344	4112639	3277543	5044829	3618047	4495055	3313107	2717408	0	0	4382601	2811502	0
476	213,100109	0	0	0	0	2897121	0	0	0	0	2726645	0	0	0	0	0	0	0	3252347	0	3248372	0	0	0	0	0	0	0	0	0	0	0	2727377	3717903	0	0	3030629	0	0	0	0	0	0	0	0	0
478	213,136494	5715664	0	3579734	0	5079275	2724046	4153141	0	0	5986559	0	0	0	0	2944623	0	0	2935938	0	3678974	0	3345928	0	0	8251149	3289363	2925240	0	0	2978645	7100708	0	4097815	3287314	3040508	0	0	3537124	5554665	0	0	0	3323297	0	0
482	214,014726	0	0	0	0	0	0	0	0	3031119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2705695	0	0	0	0	0	0	0	0	0
487	214,084125	0	0	0	0	0	3617241	3431964	0	2956899	2722300	0	0	0	3258619	2820491	0	3328860	0	0	3211265	0	0	0	3502473	0	2947573	2689941	0	0	3088954	3345928	3991789	3990500	0	2909699	0	0	0	3552518	0	0	0	0	0	0
488	214,12051	33081246	54766736	49768984	38152704	54487536	59494884	26988580	19466702	51121260	48565764	5533069	4997743	13840193	56570116	53882776	31418802	59353960	40897360	12119022	36243980	7825527	53449460	33079970	51606420	44886032	40987644	46909852	33581828	9586278	51030596	39177744	65613048	51180524	61958672	36376588	61263668	18638270	54407172	29296400	29051910	30491070	8923513	52726000	28726136	19687272
490	215,042989	0	3154259	4088522	0	4124382	4573920	3630335	0	4656494	4004598	0	0	0	5165523	4884645	4335808	5073038	3604492	0	5384963	0	4436937	3422478	4721787	3586299	4345045	4528752	0	0	4960028	3838185	4896253	4979886	4753147	4024071	5140459	0	4269322	3750944	0	0	0	4694562	0	0
492	215,055876	42788956	109210968	111798992	29506232	56552160	123237088	75854080	37259972	88026480	93204216	6530572	8482602	25278484	77902296	44519592	77081280	56683664	92433424	31499366	122743560	25420054	71824328	59679504	123565184	79980800	49884376	61680244	82897824	33537810	45583136	45092588	46820864	109524144	65088252	26181898	134737904	39716448	57110796	109668384	45968644	25948880	21348868	58862120	23467102	37554240
494	215,079374	9343074	12561755	13566673	9865917	16259815	16257770	12220679	4908747	12682615	13254400	0	0	3799064	13353435	16425136	11963083	16129177	12436499	3435626	15213324	0	13272017	9839378	13857924	12908804	12332253	12251768	10621863	4072214	14156580	12613362	15474183	14634165	16554756	12296465	17866738	7949925	15401236	13647915	8842508	9136855	0	14486062	7453796	5570629
496	215,152144	3141744	5078378	8194783	5641932	6613754	5066494	5663001	3153630	4169100	3964691	0	0	3081256	9652715	4127941	4387552	5389489	6405154	2947699	6292256	0	9282530	4437787	5773462	3619094	9850093	6580873	5064627	0	4484917	6295299	8840732	7639236	17464086	4639012	4707328	5304945	2959144	2713152	4925728	8440556	0	5287494	0	3034709
499	215,976232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2860992	2855170	0	0	0	0	0	0	0	0	0	0	0	0	0
500	216,003507	0	3465242	3794814	4298608	6209489	4991970	4215261	0	5015156	3902445	0	0	0	4203174	4715962	5229524	0	2768843	0	6959104	0	3405475	2863483	6948200	3687404	4449711	4722504	3570751	3138491	4787194	3570118	4060938	3143538	4994026	4339206	4934821	0	5095958	4416823	2978820	2995681	2881163	4492125	3403586	3948820
501	216,009246	9224474	13248027	11803519	10822512	11795411	13976547	12495326	6194107	11834998	14692334	0	0	5179619	13757095	14352827	11312086	16727486	9303244	4357342	10974210	2963379	15631524	10034043	12223849	11946478	13166000	10259273	7705664	4075452	15055867	12400584	14462731	15435123	15424491	9933319	13643942	8120067	13054488	9779512	11302406	11379683	0	9890655	7914820	5937429
506	216,06339	6617381	11230758	10023817	5982075	10107872	10341362	8755690	4305865	9887364	10442748	0	0	0	11379379	12417483	7488485	12410318	8596695	3868900	9118736	0	8778929	8131457	11302263	10064379	6256061	10091349	8391752	0	12915719	7648212	11036442	11707774	10427384	6667798	10416304	4934412	11119143	8728904	5306900	5425138	0	8952688	6043984	3764513
510	216,099775	0	0	4219792	0	5161962	5534716	4228595	0	3411086	4474885	0	0	0	3723451	4362710	4066288	5541338	4319454	0	4040730	0	4892857	3746181	5680512	2985476	3862981	2843997	0	0	5249040	4153308	4744997	4824453	5278721	3374111	6375607	0	5350961	4097363	3403806	2915325	0	2962300	0	0
511	216,111008	0	0	0	0	0	0	0	0	3029905	0	0	0	0	0	0	0	0	0	0	0	0	3015867	0	0	0	0	3210591	0	0	0	0	0	2794376	3338756	0	3667641	0	0	0	0	0	0	0	0	0
512	216,13616	0	0	2995607	0	3195379	0	0	0	0	3512847	0	0	0	0	0	0	2764773	0	0	3460643	0	0	0	3185032	0	0	0	0	0	2781208	0	0	0	0	0	3460798	0	0	0	0	0	0	0	0	0
513	216,172545	0	0	2822046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3058377	0	0	2797078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3429425	0	0	0	0	0
516	217,058639	19339750	31649520	27692096	20663350	28699864	29631736	28521164	11359427	27312016	29237494	3544840	0	5975490	29791114	30651108	20163838	33255170	22531480	7737692	27315474	3919450	29664654	19076078	31512166	26401522	24096410	26139696	17644776	7344243	32287976	26570932	30228524	29095492	32419052	22410008	31682924	16525232	31224632	24812132	15941402	18597134	4109596	26033330	13635130	10123770
518	217,095024	7121389	9373431	9765959	6710332	10190049	9485569	9808595	4709580	9553818	8589568	0	0	0	9669521	10142447	8416520	9717518	8674720	0	11230492	0	9246102	7541746	10528367	8946426	7942819	7955513	7299309	3517561	9303281	8427708	10647607	10425931	10835189	8700705	8984947	5955510	9577282	8833646	5507876	5739800	3221281	9352381	5063235	4608514
526	217,988511	6802071	9969577	7904489	5977313	10259899	9797095	8252313	3805609	9185414	8624606	0	0	3138177	10167374	10933223	6389249	10696735	6256204	2947017	8369667	0	10432088	7358546	9195330	9294804	8576870	10241275	5460345	0	10712504	8057219	10537259	10071802	10294732	6413318	8964634	4808774	9446451	7979883	5547021	4937236	0	8064474	4977426	0
