ID	Mass	RT
11145	287,196624	1,5693
11147	287,196724	1,9546
11151	287,197224	4,5102
11154	287,197724	5,374
11155	287,199124	5,2356
11157	287,210024	4,9872
11158	287,211024	6,3825
11159	287,211824	4,3777
11172	287,995024	3,1641
11173	287,995024	4,5453
11177	287,995824	1,5616
11180	288,043524	2,1125
11184	288,056424	1,232
11189	288,063624	6,4044
11194	288,064424	7,1222
11196	288,064524	4,7821
11197	288,064824	4,1712
11199	288,065024	8,338
11203	288,065424	5,9431
11205	288,066224	5,2175
11207	288,067124	1,9272
11208	288,067824	4,3907
11212	288,077424	1,1583
11215	288,085124	1,0792
11222	288,116624	4,7368
11227	288,151224	1,2396
11232	288,159724	6,3805
11236	288,169824	5,4431
11241	288,179524	1,1642
11247	288,196824	1,2328
11254	288,974824	1,5463
11258	289,000624	3,1628
11263	289,069124	4,1692
11264	289,071024	7,1263
11265	289,071124	1,1948
11273	289,120024	4,7381
11276	289,133124	1,2627
11283	289,164824	4,1621
11284	289,165224	3,8722
11297	289,975824	1,5661
11301	289,987824	3,1657
11306	290,011624	2,0922
11308	290,012624	4,3866
11312	290,018424	1,2008
11313	290,025424	1,551
11321	290,050124	1,2315
11324	290,077724	1,6839
11326	290,078924	4,0645
11327	290,079224	4,3938
11329	290,079524	4,5371
11331	290,080024	4,1798
11330	290,080024	5,1659
11333	290,080724	4,8951
11335	290,081324	4,7578
11340	290,097224	4,8075
11344	290,113224	2,486
11347	290,122224	1,1487
11348	290,123324	1,0935
11352	290,135024	1,1815
11356	290,165524	8,227
11362	290,167824	5,2853
11367	290,970524	1,0472
11371	291,083924	4,5355
11372	291,084024	5,1664
11373	291,084424	4,154
11378	291,090024	4,8715
11382	291,095924	1,257
11385	291,112524	2,5836
11390	291,127224	1,1458
11397	291,171124	5,2797
11405	292,004324	1,1969
11410	292,026124	4,8085
11414	292,058024	1,0546
11417	292,087224	4,5362
11419	292,087424	5,1669
11428	292,109524	4,6062
11430	292,110324	5,0384
11432	292,111924	4,8051
11438	292,129724	1,1488
11441	292,132524	5,9608
11448	292,164424	5,2782
11449	292,180324	7,7402
11450	292,204924	7,1573
11451	292,205224	10,9886
11460	293,094224	1,268
11464	293,113524	5,041
11476	293,149424	1,67
11484	293,173124	1,2636
11485	293,173824	1,5277
11488	293,174324	2,4149
11489	293,174424	4,8907
11492	293,175124	4,2947
11493	293,175124	5,3584
11502	294,012624	1,6909
11506	294,044524	3,7862
11511	294,054324	1,2569
11512	294,055924	1,0554
11515	294,093424	7,1836
11519	294,095624	1,1289
11527	294,101324	5,0326
11528	294,101424	4,8139
11529	294,103724	6,8447
11532	294,110624	4,3741
11536	294,121324	5,3019
11542	294,123124	4,5577
11546	294,134124	6,6722
11550	294,138824	8,7503
11552	294,139624	5,6398
11557	294,157024	8,4776
11562	294,158724	4,2586
11563	294,158924	4,7996
11564	294,159324	4,4518
11566	294,159424	4,0746
11578	295,050024	3,7876
11579	295,060624	1,048
11581	295,082424	1,1007
11585	295,097424	1,1291
11590	295,126624	1,0946
11591	295,127024	4,5593
11599	295,162824	4,799
11600	295,165124	4,2864
11603	295,170024	5,3536
11612	296,055024	4,521
11614	296,065624	1,0468
11621	296,102024	1,259
11620	296,102024	3,8356
11629	296,121424	5,5298
11644	297,059424	1,0479
11646	297,088524	3,7538
11647	297,088924	3,993
11662	297,169624	3,2029
11669	297,203624	6,1712
11673	297,206324	4,6825
11674	297,206424	5,0101
11675	297,207024	5,2987
11677	297,557924	1,2331
11682	298,015924	6,1627
11686	298,028824	1,6718
11690	298,058424	1,2382
11692	298,064524	1,8971
11697	298,093324	3,9928
11703	298,100924	6,9633
11704	298,127024	1,1155
11707	298,136524	6,2774
11709	298,142224	5,5074
11712	298,143124	5,1882
11716	298,147324	5,0516
11727	298,164224	5,8807
11728	298,164424	6,2184
11729	298,165824	6,8917
11732	298,190224	9,809
11735	298,207824	5,0103
11743	299,088924	3,9928
11745	299,092224	4,2728
11749	299,113824	1,9923
11750	299,116524	1,2135
11753	299,130024	5,5744
11758	299,147124	5,5064
11765	299,153224	5,6245
11768	299,158624	3,7962
11772	299,166924	6,8808
11773	299,167124	5,4377
11778	299,175924	10,6336
11781	299,181324	3,6234
11785	299,183724	3,7317
11787	299,184324	5,7586
11792	299,185424	3,8827
11793	299,185624	4,6422
11794	299,185824	4,4144
11796	299,194724	3,6276
11800	299,995124	4,8093
11806	300,030224	6,2963
11807	300,044624	1,1949
11810	300,065324	6,8797
11811	300,065724	4,1718
11817	300,091424	3,9954
11827	300,124824	4,0939
11829	300,133324	3,6102
11835	300,148624	6,665
11839	300,151124	5,5008
11845	300,187124	3,6271
11846	300,188024	3,8835
11848	300,188924	4,6446
11849	300,189024	4,4155
11850	300,205524	11,0488
11852	300,216824	7,8126
11854	300,222824	8,778
11868	301,096824	5,4732
11871	301,117424	4,0717
11875	301,131224	1,2543
11876	301,131924	10,9544
11883	301,143824	7,3252
11886	301,145024	5,8319
11896	301,166324	3,8165
11898	301,195924	3,8302
11907	301,200824	6,1665
11909	301,201024	5,1837
11910	301,201424	5,9965
11911	301,201524	5,8592
11922	302,011124	6,2005
11927	302,042324	6,3076
11929	302,043124	6,0935
11930	302,043324	5,6993
11932	302,043824	6,9352
11933	302,043924	6,5826
11934	302,044024	8,5366
11936	302,046124	5,5029
11945	302,053524	4,8094
11947	302,058924	3,1257
11952	302,078824	4,2821
11951	302,078824	4,5011
11954	302,079024	4,6578
11955	302,079124	4,8283
11963	302,115824	6,8822
11964	302,116724	11,2834
11965	302,116824	7,912
11972	302,132024	5,3345
11981	302,151324	1,2019
11988	302,188724	1,2636
12001	303,047224	6,3091
12004	303,048624	6,939
12007	303,063124	3,128
12015	303,120624	7,915
12017	303,127424	3,1633
12021	303,133924	5,3345
12024	303,139324	1,4678
12025	303,140224	1,2627
12026	303,145124	2,0141
12027	303,149324	1,0525
12032	303,154824	1,2565
12039	303,162724	5,4081
12042	303,170624	5,7023
12044	303,171224	3,622
12047	303,172724	3,905
12054	303,179824	4,2043
12056	303,190324	4,375
12059	304,011924	1,5574
12064	304,026824	4,289
12066	304,035724	1,3943
12068	304,051624	6,3139
12070	304,055824	4,4134
12077	304,059024	6,4997
12079	304,059424	5,7749
12080	304,059524	5,3471
12082	304,059724	5,8822
12083	304,059824	6,8939
12089	304,063124	10,1122
12092	304,073424	2,0944
12094	304,075824	1,187
12101	304,131424	5,3362
12102	304,141324	1,0561
12105	304,151124	4,3897
12109	304,162424	1,2651
12110	304,163724	1,4845
12112	304,172024	5,6953
12117	305,062924	6,4993
12120	305,063624	5,3491
12121	305,064224	5,7862
12125	305,093524	1,9522
12127	305,131124	1,1439
12133	305,153124	4,2288
12135	305,156624	1,5305
12137	305,159124	3,5673
12138	305,161324	1,265
12141	305,695624	4,9927
12142	305,998224	1,1907
12147	306,010624	5,0353
12150	306,040124	2,0976
12154	306,065524	6,5004
12155	306,069424	1,3634
12156	306,072224	1,2401
12159	306,084824	1,1736
12161	306,100724	1,0684
12168	306,122624	5,2629
12170	306,124424	5,0137
12176	306,162024	4,177
12179	306,195224	8,7367
12186	306,572824	1,2426
12187	306,665624	3,6287
12189	306,673624	3,8769
12192	307,081124	1,24
12197	307,085124	4,5562
12198	307,085324	1,1213
12199	307,085424	4,239
12207	307,098424	1,267
12209	307,104924	1,494
12212	307,121424	2,3447
12215	307,126624	5,0182
12217	307,152524	4,6896
12219	307,156224	4,2243
12223	307,180024	10,7878
12225	307,190724	8,5964
12228	307,572524	1,2406
12235	308,052424	1,0481
12238	308,080624	1,1767
12240	308,096524	1,1147
12244	308,138124	3,1436
12257	308,194324	8,5959
12259	309,053324	1,528
12261	309,053624	1,2671
12263	309,087324	5,1291
12268	309,100624	4,8643
12272	309,105124	1,0795
12274	309,122424	2,5795
12282	309,149624	5,7142
12284	309,157924	10,6973
12288	309,168824	1,2638
12291	309,170724	4,6638
12301	309,206124	9,6279
12307	310,015824	1,8969
12308	310,016924	4,4626
12315	310,070024	8,2165
12330	310,118324	2,8703
12334	310,122824	5,8093
12335	310,124924	2,5756
12336	310,125424	4,7941
12343	310,140324	5,0064
12344	310,144724	4,9843
12352	310,170224	4,8123
12354	310,210424	9,6279
12361	310,615524	1,2328
12366	311,077024	8,216
12374	311,111624	1,0827
12377	311,122924	1,0727
12380	311,148324	2,0935
12385	311,180924	4,4292
12400	311,221324	5,0617
12404	311,650024	2,0894
12408	311,659724	3,9376
12409	311,663924	3,5999
12416	312,051824	3,7869
12419	312,071324	1,1642
12423	312,073624	8,217
12427	312,103324	4,3826
12428	312,106724	1,1152
12433	312,115224	3,8597
12441	312,137924	7,0034
12442	312,138124	5,8088
12443	312,139224	7,9791
12444	312,148924	6,4176
12452	312,156624	5,3619
12454	312,163524	3,9318
12457	312,176224	5,355
12467	313,076124	8,2183
12478	313,108024	4,6771
12479	313,114424	1,2411
12483	313,146824	5,8039
12485	313,152924	6,4197
12490	313,166724	4,1671
12502	313,199824	4,2238
12503	313,199924	5,0177
12506	313,200324	6,1123
12509	313,201524	5,9497
12515	313,665924	4,4741
12520	313,967424	3,1411
12523	313,980324	4,2859
12532	314,081624	4,9112
12535	314,086924	4,8083
12539	314,095224	4,3828
12542	314,120324	1,2604
12547	314,159524	1,1623
12550	314,160224	5,6628
12569	315,054924	4,385
12574	315,114224	4,8893
12575	315,115224	5,1174
12582	315,129524	2,1066
12589	315,145324	1,2618
12601	315,163824	5,3406
12603	315,169924	4,3774
12605	315,172924	1,1694
12606	315,174024	3,627
12607	315,175124	3,73
12611	315,178324	3,3947
12615	315,179724	4,1446
12617	315,180124	3,9721
12618	315,181224	4,5477
12620	315,183724	4,3924
12629	315,216724	6,1661
12632	315,216824	5,9699
12633	315,216924	5,8834
12635	315,218324	4,6908
12638	315,663724	3,6239
12639	315,672424	1,2516
12643	316,023524	4,9513
12647	316,024324	3,1621
12651	316,027624	2,5981
12653	316,040124	4,0183
12654	316,052924	1,6784
12656	316,060424	7,008
12667	316,078524	4,8094
12669	316,084424	8,2263
12671	316,091624	6,9204
12673	316,093424	4,3658
12676	316,094624	8,6823
12678	316,095524	8,7572
12679	316,095824	5,15
12681	316,096024	5,0005
12680	316,096024	5,3237
12682	316,096124	4,8529
12683	316,096224	7,1911
12685	316,096424	5,5604
12686	316,096524	7,5125
12687	316,097424	4,4671
12697	316,110124	5,2745
12698	316,112924	4,5097
12702	316,130724	5,4966
12707	316,168024	5,3437
12721	316,185224	3,6099
12726	316,193024	4,3827
12727	316,193324	3,8102
12728	316,197024	2,0397
12729	316,198724	1,0586
12731	316,206224	1,6903
12736	316,209124	4,4197
12738	316,209324	1,2527
12741	316,211424	1,9593
12742	316,212424	4,7366
12743	316,214924	3,7887
12747	316,219824	6,1674
12748	316,220324	5,9718
12753	317,063424	7,0105
12757	317,072224	4,7448
12762	317,088124	4,8191
12764	317,097224	4,3662
12770	317,099324	5,3195
12774	317,099924	5,1507
12787	317,157324	3,9862
12789	317,158424	3,1686
12791	317,160324	1,9701
12792	317,161024	2,0906
12797	317,166924	1,2642
12801	317,174524	6,0381
12804	317,179224	5,4847
12811	317,189624	6,3375
12814	317,193224	5,0156
12816	317,196124	5,201
12823	317,214324	1,2487
12825	317,216224	1,9533
12827	317,681324	5,4792
12840	318,008024	3,1694
12847	318,037524	4,4175
12848	318,038324	5,7207
12852	318,056224	1,16
12853	318,056224	3,1131
12859	318,077124	7,2229
12864	318,105224	5,6996
12868	318,133124	5,1832
12870	318,134524	4,0284
12881	318,143624	1,1813
12886	318,154624	3,0838
12888	318,155924	1,9719
12889	318,156724	1,2678
12901	319,092224	1,1429
12907	319,138024	1,182
12911	319,154324	5,2055
12912	319,154624	1,1818
12921	319,171824	4,0392
12923	319,173124	3,8252
12930	319,988424	1,559
12932	320,032024	1,5558
12939	320,057024	4,8126
12941	320,057924	3,101
12947	320,103324	6,3475
12948	320,126624	5,5047
12949	320,127924	7,9143
12955	320,153024	7,467
12965	321,061624	3,1006
12966	321,070624	1,2697
12971	321,170924	5,4816
12972	321,171524	5,6613
12982	321,180724	6,118
12983	321,180924	1,6894
12984	321,181124	4,373
12991	321,689924	5,5201
12993	321,965124	1,2015
12995	322,035424	1,4241
13001	322,049624	3,788
13008	322,063724	1,2683
13010	322,070224	1,0596
13014	322,089424	1,1294
13023	322,160024	4,417
13029	322,184224	4,366
13031	322,187924	10,4437
13034	322,190024	7,4217
13039	323,051124	4,8834
13040	323,051324	4,9581
13041	323,052624	3,7847
13054	323,907124	1,0449
13056	324,016724	2,1151
13062	324,032424	5,0307
13068	324,080524	4,4845
13070	324,094724	4,0471
13076	324,106124	1,2647
13077	324,106424	1,0976
13082	324,107624	1,6401
13091	324,132824	5,0164
13092	324,133024	5,2635
13098	324,159924	6,1225
13113	324,639424	4,8099
13124	325,111324	1,1053
13125	325,116724	1,2666
13126	325,117524	1,4897
13127	325,135624	5,2644
13130	325,136924	5,0146
13139	325,173324	5,052
13142	325,175624	4,6107
13149	325,200224	4,7977
13158	325,678724	5,0459
13161	326,011024	3,831
13170	326,124524	1,505
13171	326,124824	1,2664
13174	326,129324	6,2759
13175	326,138424	5,0177
13181	326,153624	6,6747
13189	326,195524	6,0613
13192	326,196224	4,794
13194	326,196324	4,4877
13195	326,197224	5,687
13197	326,198724	4,9873
13204	326,689124	4,7029
13209	327,018924	1,8939
13213	327,158824	6,6644
13224	327,186724	4,8298
13228	327,212024	5,3417
13229	327,212824	6,0441
13231	327,215624	5,8561
13232	327,215724	5,0087
13234	327,215824	7,0604
13237	327,216624	5,2303
13240	327,217124	5,4746
13239	327,217124	6,7764
13244	327,692124	4,6685
13248	328,025924	1,8945
13253	328,027324	4,8129
13259	328,101324	1,0891
13272	328,143424	4,8071
13273	328,144124	5,335
13274	328,144724	7,8258
13284	328,175724	3,5549
13287	328,176724	4,3331
13288	328,176924	1,2647
13296	328,218724	5,0078
13297	328,219324	6,7727
13299	328,220024	5,2322
13304	328,248724	10,0647
13309	329,020624	1,1718
13312	329,052824	1,2375
13315	329,076324	3,7785
13324	329,160424	1,5991
13332	329,168224	4,0415
13335	329,171024	1,2629
13337	329,174424	3,8661
13345	329,187024	4,0246
13346	329,190624	4,5158
13347	329,193724	3,9241
13349	329,195124	4,7008
13350	329,195524	4,2458
13351	329,196024	4,3961
13357	329,211724	3,5776
13359	329,228424	5,2217
13364	329,232524	5,67
13367	329,670624	3,8615
13374	330,056124	4,0184
13380	330,063824	4,2857
13381	330,064824	4,806
13387	330,090624	4,381
13390	330,118424	3,8839
13396	330,147124	7,9814
13397	330,147924	5,8071
13400	330,149524	7,0018
13401	330,154024	1,2266
13406	330,178124	3,8695
13415	330,190224	3,8949
13418	330,196924	4,5006
13419	330,197824	3,5695
13420	330,199024	4,3903
13428	330,208624	3,999
13431	330,210224	3,689
13432	330,216024	2,1046
13433	330,220824	4,5515
13434	330,221224	1,2626
13436	330,224024	3,6252
13437	330,224124	4,6973
13439	330,225824	1,6794
13440	330,226624	1,1886
13441	330,227324	4,3888
13442	330,227524	2,606
13451	331,076524	3,8212
13455	331,103224	6,8108
13458	331,107824	5,3632
13459	331,109624	5,6264
13460	331,111324	3,8676
13464	331,128424	1,2381
13465	331,129624	1,3592
13467	331,152024	5,8083
13471	331,157524	5,6582
13475	331,174124	3,5639
13476	331,174224	4,1646
13479	331,175624	1,8867
13481	331,176724	2,9806
13482	331,176824	3,6876
13492	331,209224	4,3008
13493	331,209524	4,0756
13496	331,210924	5,0139
13499	331,211724	5,2939
13501	331,211924	6,1115
13503	331,212024	5,9508
13516	332,019324	3,1434
13523	332,037124	4,4135
13533	332,057124	8,2164
13539	332,058524	4,7863
13549	332,134724	1,2392
13553	332,169624	1,2664
13562	332,192524	5,1543
13569	332,214424	6,1134
13570	332,214524	5,9493
13573	332,853624	3,8509
13578	333,028424	3,1379
13583	333,060124	8,2171
13591	333,136424	4,6275
13592	333,137224	5,1564
13596	333,146124	2,1096
13598	333,152024	8,5937
13600	333,154424	1,2616
13601	333,154724	1,4937
13603	333,156624	3,6807
13605	333,158824	6,5367
13611	333,169324	4,9194
13613	333,170124	5,222
13614	333,170324	5,0902
13616	333,171224	4,408
13618	333,171724	5,6608
13622	333,188324	4,1972
13625	333,710724	4,9464
13626	333,726824	4,9991
13629	334,013224	4,4269
13632	334,016224	4,747
13633	334,031024	3,7858
13635	334,031324	1,5561
13636	334,031824	1,1313
13639	334,032424	3,139
13642	334,034124	5,3719
13650	334,048624	2,111
13651	334,055724	8,2185
13654	334,068024	1,0595
13658	334,113124	6,2345
13663	334,173224	5,0878
13673	335,013324	2,1082
13677	335,034624	1,1333
13684	335,141124	7,3065
13685	335,141624	7,618
13690	335,152024	4,1331
13693	335,160324	6,4173
13701	335,176824	5,4095
13704	335,184624	5,1605
13707	335,186024	6,6346
13708	335,186324	6,1879
13710	335,186924	6,3418
13711	335,195924	4,6977
13718	335,678624	5,4093
13720	335,700324	6,0539
13725	336,018624	2,0984
13728	336,033424	1,134
13733	336,051624	3,2434
13734	336,052224	3,1082
13739	336,076024	1,1582
13740	336,089224	1,4393
13742	336,091224	6,5835
13744	336,151724	1,0984
13745	336,164524	6,4175
13746	336,165724	1,0478
13747	336,178924	5,4094
13753	336,202924	4,6702
13762	336,704224	4,6692
13768	337,093224	6,5836
13776	337,168324	5,4381
13777	337,168624	4,6331
13778	337,169724	1,0499
13779	337,173324	1,2653
13789	338,029624	1,4787
13792	338,047024	4,4667
13796	338,047824	5,8119
13801	338,049824	3,7848
13802	338,052724	4,9095
13805	338,083624	1,141
13807	338,096724	3,6
13831	339,172524	4,4041
13832	339,180724	6,2116
13836	339,191624	1,7983
13843	340,025924	4,8418
13853	340,077524	5,1072
13858	340,132524	9,5809
13863	340,180724	9,81
13869	340,213024	6,2929
13878	340,243724	4,9757
13882	340,247324	4,3221
13883	340,247924	5,6958
13885	340,255024	5,244
13895	340,692524	6,0556
13896	340,737924	5,4793
13899	341,021924	4,2725
13905	341,171324	4,3945
13908	341,195724	4,9835
13914	341,199924	5,899
13922	341,229024	5,8558
13928	341,231924	5,9883
13930	341,232524	6,226
13931	341,232624	6,4805
13935	341,245724	5,6913
13939	341,686924	3,7007
13945	342,061824	4,3748
13949	342,075924	5,2452
13948	342,075924	6,8854
13951	342,108924	11,285
13954	342,117724	1,0892
13966	342,124624	3,2185
13967	342,125124	5,3363
13974	342,148224	7,0367
13975	342,148924	5,8064
13978	342,163424	3,6621
13985	342,191424	3,3664
13987	342,192424	3,7032
13989	342,192624	4,3885
13999	342,217924	1,2654
14008	342,233824	1,2692
14011	342,234524	5,9862
14012	342,235024	6,2252
14021	343,056624	4,3855
14022	343,085524	1,2654
14023	343,087524	1,4308
14027	343,127124	4,6211
14028	343,127424	4,8194
14031	343,128324	1,1366
14039	343,151424	4,8046
14047	343,165624	4,2555
14048	343,167024	5,4799
14050	343,170424	3,6334
14053	343,174224	3,8018
14055	343,175524	4,5395
14057	343,175624	4,1804
14061	343,184124	6,895
14062	343,186624	3,6832
14068	343,190924	7,396
14073	343,208624	5,2741
14079	343,213924	6,576
14082	343,246124	5,8617
14083	343,247124	6,6336
14084	343,247924	6,2088
14087	343,248324	6,3867
14088	343,249124	8,3241
14090	343,666924	5,4797
14093	343,706824	1,2663
14102	344,032224	4,8117
14107	344,043724	4,8095
14114	344,056624	4,3845
14117	344,069624	1,2605
14125	344,137324	5,0006
14126	344,138124	5,2533
14127	344,138424	3,9176
14146	344,171024	5,7075
14163	344,211524	4,9964
14164	344,213224	1,2413
14165	344,213424	2,222
14168	344,214924	4,7785
14169	344,215324	4,557
14171	344,216424	4,3282
14177	344,220324	1,6876
14180	344,234624	2,1099
14183	344,240024	1,1678
14190	344,251024	6,6366
14191	344,251324	6,3793
14192	344,656424	3,7359
14194	344,692624	3,9062
14196	344,701824	1,2468
14203	345,032024	4,8106
14207	345,060124	4,3837
14208	345,075924	1,2606
14209	345,117824	1,2121
14211	345,123824	4,6527
14215	345,131224	4,588
14220	345,156224	1,2317
14223	345,170024	5,7801
14225	345,173424	4,2135
14236	345,187424	5,7104
14239	345,191124	3,1733
14240	345,191524	3,6035
14241	345,192024	1,0911
14243	345,192324	5,1651
14244	345,192524	4,3333
14245	345,193024	4,8144
14249	345,197024	4,7049
14250	345,198024	4,9675
14253	345,204224	4,6799
14258	345,214124	5,2573
14259	345,214224	1,2424
14260	345,217424	4,9949
14264	345,223824	4,7356
14269	345,226924	5,756
14273	345,227724	6,0237
14275	345,228324	6,2029
14277	345,231224	2,1204
14280	345,245424	2,0886
14281	345,246724	4,7453
14285	346,013624	1,3544
14290	346,035924	4,808
14296	346,040924	4,3888
14300	346,071924	6,5032
14303	346,076324	3,1644
14313	346,120224	2,1215
14315	346,124824	4,6518
14319	346,154024	1,2334
14321	346,178824	4,2128
14332	346,195524	5,1641
14341	346,210324	3,6643
14342	346,210624	1,5685
14343	346,210824	3,7536
14344	346,213124	1,2649
14345	346,218424	2,0914
14346	346,218824	1,1643
14350	346,220824	1,8544
14353	346,224024	4,7282
14356	346,231324	6,0258
14358	346,236424	7,1542
14360	346,667024	3,6053
14361	346,668024	3,7082
14364	346,697224	4,9966
14369	347,039724	4,8095
14370	347,040624	4,3948
14383	347,142424	6,7182
14389	347,157224	4,792
14390	347,159224	3,5713
14395	347,166824	3,6378
14398	347,169324	1,2638
14400	347,170624	3,978
14401	347,171324	1,5709
14402	347,171524	4,0605
14410	347,197924	4,9929
14411	347,201224	6,3631
14415	347,226724	1,2614
14420	348,031324	8,2191
14426	348,039624	4,8111
14432	348,057424	4,8372
14440	348,064824	3,168
14446	348,080624	4,6293
14451	348,084024	4,8912
14456	348,100924	8,4744
14458	348,101124	8,2038
14459	348,101324	5,6752
14462	348,103124	6,1997
14465	348,114724	5,653
14467	348,127324	1,1794
14468	348,129524	6,8096
14471	348,133724	3,8665
14476	348,176324	4,795
14487	349,069224	3,1687
14496	349,113524	5,641
14500	349,129924	4,2205
14501	349,130424	6,8112
14504	349,138324	3,8662
14511	349,165724	3,7752
14510	349,165724	4,7915
14513	349,166324	5,0959
14519	349,170224	5,6072
14524	349,200924	5,4537
14525	349,201524	6,8446
14531	349,211124	4,9949
14532	349,212324	4,5371
14537	349,689224	1,2683
14540	349,697924	6,0548
14542	349,712224	4,993
14544	349,974524	4,4345
14550	349,997524	1,5589
14552	350,006024	3,7831
14554	350,008324	1,21
14560	350,057024	1,0884
14570	350,078624	1,6245
14571	350,080324	1,2122
14572	350,093824	1,2421
14578	350,168424	5,0943
14580	350,171724	4,3934
14591	350,687424	3,6665
14594	351,056524	1,0603
14595	351,066724	1,1239
14596	351,082624	1,5803
14597	351,085924	1,2637
14603	351,144824	3,7899
14605	351,148024	2,1023
14606	351,149024	4,6298
14607	351,155124	4,1657
14611	351,175824	3,7198
14612	351,177424	3,6182
14617	351,180324	7,9217
14622	351,207324	3,5539
14641	351,672224	4,2137
14652	352,046924	2,1147
14655	352,067724	1,2672
14656	352,069324	1,8646
14657	352,070224	1,7854
14658	352,072524	1,07
14668	352,184824	7,9205
14669	352,195724	4,1968
14670	352,198124	4,5253
14675	352,224124	4,0024
14688	353,084824	1,0563
14693	353,130124	1,2653
14696	353,139124	5,7133
14697	353,139724	6,0996
14701	353,160324	4,2436
14706	353,674024	4,1637
14716	354,068524	1,2358
14723	354,142324	5,7142
14724	354,162224	9,9108
14726	354,166624	5,9885
14732	354,229324	5,4824
14733	354,229524	4,0987
14734	354,230124	5,6385
14735	354,230224	5,9307
14739	354,243324	4,7019
14743	354,264724	4,2667
14747	354,270724	4,6562
14748	354,659124	4,3745
14750	355,071124	1,2368
14751	355,101624	1,4734
14755	355,181624	1,253
14758	355,189024	4,0961
14766	355,212524	6,0381
14765	355,212524	7,4602
14767	355,213524	5,731
14771	355,216824	5,9223
14772	355,247324	7,5625
14773	355,248224	7,7461
14781	356,065724	1,2402
14783	356,071924	4,3851
14788	356,092424	4,9019
14789	356,128624	1,0891
14804	356,206324	1,9825
14805	356,206724	3,5836
14810	356,209624	4,5535
14812	356,210824	3,8641
14813	356,210824	5,0296
14816	356,211524	3,1583
14826	356,226724	5,127
14834	356,242424	3,7991
14836	356,243724	5,7954
14838	356,251924	7,7458
14843	357,090924	3,9447
14844	357,091124	4,0232
14856	357,188924	7,13
14861	357,191324	3,7638
14862	357,192224	4,7679
14863	357,196624	3,9618
14869	357,199824	4,5644
14871	357,204124	7,1544
14872	357,206624	3,5823
14879	357,229624	6,8715
14880	357,233824	5,7802
14882	357,260524	7,0359
14883	357,263124	6,8144
14885	357,263524	7,128
14886	357,264024	7,3457
14889	357,519924	4,409
14891	357,705924	4,5618
14893	357,854224	4,4075
14894	357,979724	6,4963
14905	358,097924	5,3369
14908	358,151624	1,2303
14915	358,177824	4,05
14918	358,182724	10,5654
14921	358,184924	3,7681
14922	358,191524	4,7583
14923	358,198324	3,5638
14924	358,199524	3,6946
14925	358,199824	3,9299
14932	358,204824	1,5255
14934	358,205424	4,5646
14935	358,208224	1,2678
14939	358,220524	3,5149
14940	358,221224	5,7724
14942	358,221824	3,1163
14947	358,224324	6,0452
14948	358,224524	3,8419
14951	358,225424	4,1544
14952	358,225524	5,2021
14955	358,232024	5,8978
14956	358,233024	1,9828
14962	358,237224	5,5299
14968	358,247624	3,8304
14969	358,248524	3,9281
14971	358,251424	1,687
14972	358,251524	1,2587
14976	358,255524	3,5755
14977	358,256224	3,6657
14979	358,257024	5,8611
14980	358,257124	4,7346
14981	358,257324	5,0161
14985	358,258324	4,405
14995	358,677024	4,0979
14997	358,700524	1,2683
14999	358,703924	1,5205
15006	359,135824	1,2162
15008	359,139024	5,2601
15009	359,139424	4,6972
15019	359,173724	5,5469
15020	359,174324	4,0863
15032	359,190524	5,1582
15034	359,192324	5,4091
15035	359,193924	1,2592
15038	359,204824	4,0185
15039	359,204824	6,5748
15041	359,205224	5,7671
15044	359,205924	4,9624
15043	359,205924	5,3412
15045	359,206524	3,7706
15047	359,206824	5,0804
15049	359,207324	4,291
15051	359,208024	4,5623
15053	359,208424	6,0666
15054	359,208524	5,9113
15056	359,209224	6,2466
15058	359,210624	3,5625
15059	359,216024	3,6648
15062	359,221824	6,4448
15065	359,241624	7,6162
15066	359,242324	8,0597
15067	359,243424	8,2172
15074	359,261624	4,7384
15075	359,261924	4,4023
15078	359,680224	4,093
15086	360,016324	3,1424
15087	360,016324	4,2828
15097	360,101024	7,2839
15099	360,102324	5,6753
15104	360,106324	6,1805
15111	360,134324	3,2205
15116	360,141524	5,2618
15118	360,146024	1,2602
15123	360,163624	2,3902
15125	360,164924	1,2655
15127	360,166524	1,8061
15128	360,167324	1,1828
15129	360,169724	2,1267
15130	360,170324	1,539
15135	360,180924	6,1202
15138	360,194124	4,0612
15139	360,194924	5,1604
15142	360,200824	3,5503
15145	360,204824	1,1433
15152	360,207424	3,7727
15154	360,208524	5,9088
15156	360,209424	5,3426
15159	360,212524	4,2843
15166	360,232524	2,1124
15170	360,234224	1,2646
15182	361,027824	3,1314
15184	361,043724	3,0946
15186	361,052224	4,2798
15190	361,068724	4,3678
15191	361,084924	1,0618
15192	361,095024	4,3356
15195	361,117124	4,5977
15194	361,117124	4,9071
15198	361,118324	4,4676
15200	361,124524	3,8394
15207	361,140424	3,2211
15213	361,149224	3,8083
15215	361,157124	1,2669
15228	361,186124	4,499
15229	361,186224	4,1666
15230	361,186824	4,264
15236	361,200824	6,8119
15237	361,201024	5,9692
15238	361,201124	5,7885
15239	361,201224	7,4611
15242	361,201724	5,5943
15246	361,206024	6,2184
15261	362,049524	3,1564
15265	362,053524	1,205
15268	362,064024	1,1272
15274	362,119324	2,2352
15277	362,121224	4,9075
15280	362,133224	4,9186
15288	362,179624	1,2576
15299	362,204924	5,9651
15303	363,059524	1,1894
